,caixa_equivalentes_caixa,ativo_total,divida_curto_prazo,divida_longo_prazo,divida_bruta,divida_liquida,patrimonio_liquido,valor_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,total,datas,tic
11,5340.0,87710.0,7750.0,31600.0,39350.0,34020.0,24910.0,20.52,1.213.797.248,0,1.213.797.248,31/03/2022,NEOE3
12,5550.0,85800.0,7940.0,30680.0,38620.0,33080.0,23890.0,19.68,1.213.796.848,0,1.213.796.848,31/12/2021,NEOE3
13,4330.0,81030.0,8100.0,26030.0,34120.0,29800.0,23850.0,19.65,1.213.796.848,0,1.213.796.848,30/09/2021,NEOE3
14,3950.0,74770.0,4140.0,27030.0,31170.0,27220.0,22470.0,18.51,1.213.797.248,0,1.213.797.248,30/06/2021,NEOE3
15,3970.0,72320.0,3860.0,26880.0,30750.0,26770.0,21880.0,18.03,1.213.797.000,0,1.213.797.000,31/03/2021,NEOE3
16,5060.0,66300.0,3940.0,22440.0,26380.0,21320.0,21170.0,17.44,1.213.797.000,0,1.213.797.000,31/12/2020,NEOE3
17,5830.0,62340.0,5040.0,21600.0,26640.0,20810.0,20870.0,17.19,1.213.797.000,0,1.213.797.000,30/09/2020,NEOE3
18,5350.0,60650.0,6260.0,20940.0,27200.0,21850.0,20080.0,16.54,1.213.797.000,0,1.213.797.000,30/06/2020,NEOE3
19,4490.0,58230.0,5780.0,20440.0,26220.0,21730.0,19910.0,16.40,1.213.797.000,0,1.213.797.000,31/03/2020,NEOE3
20,4040.0,54210.0,3710.0,18960.0,22660.0,18620.0,18970.0,15.63,1.213.797.000,0,1.213.797.000,31/12/2019,NEOE3
21,3550.0,53060.0,3340.0,19600.0,22940.0,19390.0,18600.0,15.33,1.213.797.000,0,1.213.797.000,30/09/2019,NEOE3
22,2730.0,47490.0,2150.0,19100.0,21260.0,18530.0,17980.0,14.81,1.213.797.000,0,1.213.797.000,30/06/2019,NEOE3
23,3020.0,47350.0,3430.0,17580.0,21010.0,17990.0,17780.0,14.65,1.213.797.000,0,1.213.797.000,31/03/2019,NEOE3
24,3930.0,46560.0,2830.0,18230.0,21060.0,17120.0,17250.0,14.21,1.213.797.000,0,1.213.797.000,31/12/2018,NEOE3
25,6130.0,48470.0,4340.0,18290.0,22630.0,16500.0,17210.0,14.18,1.213.797.000,0,1.213.797.000,30/09/2018,NEOE3
26,5070.0,45330.0,4930.0,15730.0,20650.0,15590.0,16700.0,13.75,1.213.797.000,0,1.213.797.000,30/06/2018,NEOE3
27,4490.0,42830.0,5500.0,13140.0,18640.0,14150.0,16390.0,13.51,1.213.797.000,0,1.213.797.000,31/03/2018,NEOE3
28,3860.0,42150.0,6130.0,12190.0,18310.0,14460.0,15380.0,13.32,1.154.167.000,0,1.154.167.000,31/12/2017,NEOE3
29,4370.0,41820.0,5820.0,12290.0,18110.0,13740.0,13300.0,1.77,7.504.760.000,0,7.504.760.000,30/09/2017,NEOE3
30,72.74,29730.0,4640.0,8830.0,13460.0,13390.0,8780.0,1.50,5.850.636.000,0,5.850.636.000,30/06/2017,NEOE3
31,72.07,28080.0,4180.0,8200.0,12380.0,12310.0,8850.0,1.51,5.850.636.000,0,5.850.636.000,31/03/2017,NEOE3
32,380.94,27970.0,3830.0,8130.000000000001,11960.0,11580.0,8710.0,11.17,779.590.000,0,779.590.000,31/12/2016,NEOE3
33,1070.0,25590.0,3020.0,7740.0,10760.0,9690.0,8920.0,1.52,5.850.636.000,0,5.850.636.000,30/09/2016,NEOE3
34,1530.0,25560.0,2640.0,8119.999999999999,10760.0,9230.0,8960.0,1.53,5.850.636.000,0,5.850.636.000,30/06/2016,NEOE3
35,1870.0,25430.0,2950.0,7650.0,10600.0,8730.0,9050.0,1.55,5.850.636.000,0,5.850.636.000,31/03/2016,NEOE3
36,138.88,27370.0,3180.0,8620.0,11810.0,11670.0,8800.0,1.50,5.850.636.000,0,5.850.636.000,31/12/2015,NEOE3
37,1740.0,24260.0,2520.0,7580.0,10100.0,8360.0,8820.0,1.51,5.850.636.000,0,5.850.636.000,30/09/2015,NEOE3
38,1920.0,24090.0,2400.0,7640.0,10040.0,8130.000000000001,8860.0,1.51,5.850.636.000,0,5.850.636.000,30/06/2015,NEOE3
39,1890.0,23330.0,1630.0,7710.0,9340.0,7450.0,8870.0,1.52,5.850.636.000,0,5.850.636.000,31/03/2015,NEOE3
40,91.44,22660.0,1270.0,7290.0,8560.0,8470.0,9160.0,1.57,5.850.636.000,0,5.850.636.000,31/12/2014,NEOE3
41,1410.0,21430.0,1300.0,6650.0,7940.0,6530.0,8750.0,1.50,5.850.636.000,0,5.850.636.000,30/09/2014,NEOE3
42,822.23,20620.0,1130.0,6340.0,7460.0,6640.0,8800.0,1.50,5.850.636.000,0,5.850.636.000,30/06/2014,NEOE3
43,1200.0,21100.0,1240.0,5890.0,7130.0,5930.0,9510.0,1.63,5.850.636.000,0,5.850.636.000,31/03/2014,NEOE3
44,1970.0,20460.0,851.8,6330.0,7190.0,5210.0,8980.0,1.54,5.850.636.000,0,5.850.636.000,31/12/2013,NEOE3
45,1070.0,19050.0,1600.0,4420.0,6020.0,4940.0,9420.0,1.61,5.850.636.000,0,5.850.636.000,30/09/2013,NEOE3
46,3530.0,21240.0,1600.0,4290.0,5890.0,2370.0,11440.0,1.95,5.850.636.000,0,5.850.636.000,30/06/2013,NEOE3
47,3840.0,22080.0,1050.0,4980.0,6040.0,2200.0,11740.0,2.01,5.850.636.000,0,5.850.636.000,31/03/2013,NEOE3
48,4260.0,23350.0,1160.0,6470.0,7620.0,3360.0,11540.0,1.97,5.850.636.000,0,5.850.636.000,31/12/2012,NEOE3
49,3590.0,22760.0,1370.0,6060.0,7430.0,3840.0,11460.0,1.96,5.850.636.000,0,5.850.636.000,30/09/2012,NEOE3
50,3950.0,22750.0,1460.0,5910.0,7380.0,3430.0,11410.0,1.95,5.850.636.000,0,5.850.636.000,30/06/2012,NEOE3
51,3260.0,21880.0,1430.0,5290.0,6720.0,3460.0,11360.0,1.94,5.850.636.000,0,5.850.636.000,31/03/2012,NEOE3
52,4260.0,21630.0,1250.0,5510.0,6760.0,2500.0,11040.0,1.89,5.850.636.000,0,5.850.636.000,31/12/2011,NEOE3
53,3740.0,20960.0,1000.0,5480.0,6480.0,2730.0,10860.0,1.86,5.850.636.000,0,5.850.636.000,30/09/2011,NEOE3
54,3650.0,20530.0,1030.0,5510.0,6540.0,2890.0,10540.0,1.80,5.850.636.000,0,5.850.636.000,30/06/2011,NEOE3
55,3550.0,20190.0,1340.0,4560.0,5890.0,2340.0,10640.0,1.82,5.850.636.000,0,5.850.636.000,31/03/2011,NEOE3
56,3390.0,19590.0,1150.0,4610.0,5770.0,2380.0,10410.0,1.78,5.850.636.000,0,5.850.636.000,31/12/2010,NEOE3
57,3250.0,19270.0,1100.0,4490.0,5600.0,2350.0,10080.0,1.72,5.850.636.000,0,5.850.636.000,30/09/2010,NEOE3
58,3040.0,18590.0,887.7,4630.0,5510.0,2470.0,9740.0,1.67,5.850.636.000,0,5.850.636.000,30/06/2010,NEOE3
59,2940.0,17940.0,847.53,4220.0,5060.0,2130.0,9490.0,1.62,5.850.636.000,0,5.850.636.000,31/03/2010,NEOE3
60,2630.0,17290.0,737.22,4300.0,5030.0,2400.0,9130.0,1.56,5.850.636.000,0,5.850.636.000,31/12/2009,NEOE3
61,2600.0,16970.0,644.39,4340.0,4980.0,2380.0,8860.0,1.51,5.850.636.000,0,5.850.636.000,30/09/2009,NEOE3
62,2230.0,16379.999999999998,555.33,4330.0,4880.0,2660.0,8580.0,1.47,5.850.636.000,0,5.850.636.000,30/06/2009,NEOE3
63,2360.0,16170.000000000002,545.95,4300.0,4850.0,2490.0,8360.0,1.43,5.850.636.000,0,5.850.636.000,31/03/2009,NEOE3
64,2420.0,15840.0,530.31,4390.0,4920.0,2500.0,8080.0,1.38,5.850.636.000,0,5.850.636.000,31/12/2008,NEOE3
65,2380.0,15540.0,783.7,3930.0,4710.0,2340.0,7950.0,1.36,5.850.636.000,0,5.850.636.000,30/09/2008,NEOE3
66,1920.0,14770.0,659.88,3780.0,4440.0,2530.0,7730.0,1.32,5.850.636.000,0,5.850.636.000,30/06/2008,NEOE3
67,2180.0,14790.0,700.05,3680.0,4380.0,2210.0,7470.0,1.28,5.850.636.000,0,5.850.636.000,31/03/2008,NEOE3
68,1990.0,14450.0,644.25,3780.0,4430.0,2440.0,7110.0,1.22,5.850.636.000,0,5.850.636.000,31/12/2007,NEOE3
69,393.89,13940.0,672.78,3460.0,4130.0,3730.0,7050.0,1.20,5.850.636.000,0,5.850.636.000,30/09/2007,NEOE3
70,156.42,13550.0,696.52,3480.0,4170.0,4019.9999999999995,6790.0,1.16,5.850.636.000,0,5.850.636.000,30/06/2007,NEOE3
71,153.46,13340.0,574.91,3670.0,4240.0,4090.0,6470.0,1.11,5.850.636.000,0,5.850.636.000,31/03/2007,NEOE3
72,1080.0,13230.0,478.25,3830.0,4300.0,3220.0,6220.0,1.06,5.850.636.000,0,5.850.636.000,31/12/2006,NEOE3
73,826.71,13140.0,496.88,3720.0,4220.0,3390.0,6120.0,1.05,5.850.636.000,0,5.850.636.000,30/09/2006,NEOE3
74,507.45,12850.0,479.82,3760.0,4240.0,3740.0,5980.0,1.02,5.850.636.000,0,5.850.636.000,30/06/2006,NEOE3
75,441.97,12720.0,430.55,3840.0,4270.0,3830.0,5790.0,0.99,5.850.636.000,0,5.850.636.000,31/03/2006,NEOE3
76,400.16,12610.0,420.33,3860.0,4280.0,3880.0,5550.0,0.95,5.850.636.000,0,5.850.636.000,31/12/2005,NEOE3
77,335.45,12550.0,587.74,3730.0,4320.0,3990.0,5480.0,0.94,5.850.636.000,0,5.850.636.000,30/09/2005,NEOE3
78,149.57,12330.0,564.38,3660.0,4220.0,4070.0000000000005,5370.0,0.92,5.850.636.000,0,5.850.636.000,30/06/2005,NEOE3
79,137.75,11940.0,599.55,3650.0,4250.0,4110.0,5220.0,0.89,5.850.636.000,0,5.850.636.000,31/03/2005,NEOE3
80,102.25,11600.0,497.55,3660.0,4160.0,4059.9999999999995,4970.0,0.85,5.850.636.000,0,5.850.636.000,31/12/2004,NEOE3
81,159.53,11510.0,938.0,3130.0,4070.0000000000005,3910.0,4960.0,0.85,5.850.636.000,0,5.850.636.000,30/09/2004,NEOE3
82,157.03,11600.0,1100.0,3220.0,4320.0,4160.0,4850.0,0.83,5.850.636.000,0,5.850.636.000,30/06/2004,NEOE3
83,164.45,11430.0,2120.0,2040.0,4160.0,3990.0,4770.0,0.82,5.850.636.000,0,5.850.636.000,31/03/2004,NEOE3
84,86.54,11110.0,2360.0,1640.0,4010.0,3920.0,4740.0,0.81,5.850.636.000,0,5.850.636.000,31/12/2003,NEOE3
85,137.83,11020.0,2220.0,1800.0,4019.9999999999995,3880.0,4790.0,0.82,5.850.636.000,0,5.850.636.000,30/09/2003,NEOE3
86,89.71,11040.0,2200.0,1990.0,4190.0,4100.0,4640.0,0.81,5.739.262.000,0,5.739.262.000,30/06/2003,NEOE3
87,116.11,10940.0,1340.0,2850.0,4190.0,4080.0,4590.0,0.80,5.739.262.000,0,5.739.262.000,31/03/2003,NEOE3
88,270.5,11110.0,1310.0,3130.0,4440.0,4170.0,4410.0,0.81,5.457.829.000,0,5.457.829.000,31/12/2002,NEOE3
89,237.03,10260.0,1490.0,2780.0,4270.0,4040.0,4190.0,0.79,5.268.326.764,0,5.268.326.764,30/09/2002,NEOE3
90,64.26,9500.0,1570.0,2230.0,3800.0,3730.0,4090.0,0.80,5.121.746.000,0,5.121.746.000,30/06/2002,NEOE3
91,156.72,9220.0,1620.0,2120.0,3740.0,3580.0,3970.0,0.82,4.858.738.000,0,4.858.738.000,31/03/2002,NEOE3
92,101.25,8830.0,1260.0,1910.0,3170.0,3070.0,3990.0,0.82,4.858.738.000,0,4.858.738.000,31/12/2001,NEOE3
93,157.44,7870.0,757.76,1690.0,2450.0,2290.0,3930.0,0.81,4.858.738.000,0,4.858.738.000,30/06/2001,NEOE3
94,98.06,7530.0,705.68,1540.0,2240.0,2140.0,3820.0,0.81,4.717.960.000,0,4.717.960.000,31/03/2001,NEOE3
95,152.35,7450.0,469.12,1560.0,2029.9999999999998,1880.0,3880.0,0.82,4.717.960.000,0,4.717.960.000,31/12/2000,NEOE3
96,14.06,2430.0,135.9,359.19,495.09,481.03,1930.0,0.82,2.349.507.000,0,2.349.507.000,30/09/2000,NEOE3
97,16.61,2410.0,157.24,419.1,576.34,559.73,1830.0,0.81,2.277.507.000,0,2.277.507.000,30/06/2000,NEOE3
98,11.28,2370.0,158.4,495.6,654.0,642.72,1720.0,0.80,2.157.507.000,0,2.157.507.000,31/03/2000,NEOE3
0,2640.0,37130.0,55.89,6790.0,6840.0,4200.0,15670.0,11.30,1.386.848.000,0,1.386.848.000,31/12/2024,NTCO3
1,1220.0,32360.0,813.62,6250.0,7060.0,5850.0,15530.0,11.20,1.386.848.000,0,1.386.848.000,30/09/2024,NTCO3
2,1600.0,40760.0,92.04,5650.0,5750.0,4150.0,22240.0,16.03,1.386.848.000,0,1.386.848.000,30/06/2024,NTCO3
3,4190.0,41650.0,128.09,6060.0,6190.0,2000.0,22070.0,15.91,1.386.848.000,0,1.386.848.000,31/03/2024,NTCO3
4,3750.0,42750.0,163.84,5950.0,6110.0,2360.0,23100.0,16.66,1.386.848.000,0,1.386.848.000,31/12/2023,NTCO3
5,3290.0,50570.0,141.13,6070.0,6210.0,2920.0,28030.0,20.21,1.386.848.000,0,1.386.848.000,30/09/2023,NTCO3
6,2280.0,50590.0,362.68,13030.0,13390.0,11110.0,20540.0,14.85,1.383.206.000,0,1.383.206.000,30/06/2023,NTCO3
7,2220.0,53190.0,289.22,12970.0,13250.0,11030.0,22010.0,15.91,1.383.206.000,0,1.383.206.000,31/03/2023,NTCO3
8,4200.0,54690.0,331.15,13260.0,13590.0,9400.0,22330.0,16.15,1.383.206.000,0,1.383.206.000,31/12/2022,NTCO3
9,3250.0,54500.0,429.27,13280.0,13710.0,10460.0,22980.0,16.62,1.383.088.000,0,1.383.088.000,30/09/2022,NTCO3
10,3040.0,54330.0,725.99,12310.0,13040.0,10000.0,24230.0,17.55,1.380.947.000,0,1.380.947.000,30/06/2022,NTCO3
11,3040.0,52220.0,3860.0,8000.0,11870.0,8830.0,23820.0,17.27,1.379.737.000,0,1.379.737.000,31/03/2022,NTCO3
12,4010.0,60450.0,945.07,11770.0,12720.0,8710.0,28550.0,20.69,1.379.585.000,0,1.379.585.000,31/12/2021,NTCO3
13,3050.0,58640.0,1160.0,11540.0,12690.0,9640.0,27850.0,20.19,1.379.458.000,0,1.379.458.000,30/09/2021,NTCO3
14,4500.0,58600.0,3070.0,11070.0,14140.0,9640.0,26310.0,19.08,1.379.036.000,0,1.379.036.000,30/06/2021,NTCO3
15,4330.0,61820.0,3230.0,10780.0,14010.0,9680.0,28690.0,20.85,1.375.876.000,0,1.375.876.000,31/03/2021,NTCO3
16,5820.0,60920.0,3810.0,10020.0,13820.0,8000.0,27360.0,19.90,1.375.158.000,0,1.375.158.000,31/12/2020,NTCO3
17,5060.0,64319.99999999999,4540.0,15980.0,20520.0,15460.0,24600.0,19.62,1.253.618.000,0,1.253.618.000,30/09/2020,NTCO3
18,4820.0,61090.0,2630.0,18040.0,20670.0,15850.0,23250.0,18.58,1.251.240.000,0,1.251.240.000,30/06/2020,NTCO3
19,3110.0,56060.0,1940.0,17390.0,19330.0,16219.999999999998,20270.0,17.06,1.188.271.000,0,1.188.271.000,31/03/2020,NTCO3
20,4510.0,21180.0,3350.0,7430.0,10790.0,6270.0,3360.0,3.88,865.659.000,0,865.659.000,31/12/2019,NTCO3
21,,,,,,,,1.00,100,0,100,30/09/2019,NTCO3
22,,,,,,,,1.00,100,0,100,30/06/2019,NTCO3
23,,,,,,,,0.10,100,0,100,31/03/2019,NTCO3
0,1.99,107.02,9.98,1.08,11.06,9.07,45.16,3.41,13.244.400,0,13.244.400,31/12/2024,NUTR3
1,4.03,118.35,12.5,,12.65,8.63,40.52,3.06,13.244.400,0,13.244.400,30/09/2024,NUTR3
2,14.26,114.34,7.84,,8.39,-5.87,37.58,2.84,13.244.400,0,13.244.400,30/06/2024,NUTR3
3,,112.87,6.35,,7.33,6.48,37.07,2.80,13.244.400,0,13.244.400,31/03/2024,NUTR3
4,3.4,103.28,3.76,2.88,6.64,3.23,34.88,2.63,13.244.400,0,13.244.400,31/12/2023,NUTR3
5,2.45,105.37,4.84,3.63,8.46,6.02,32.9,2.48,13.244.400,0,13.244.400,30/09/2023,NUTR3
6,2.49,96.51,3.43,4.47,7.9,5.41,31.57,2.38,13.244.400,0,13.244.400,30/06/2023,NUTR3
7,2.83,96.47,3.25,7.52,10.77,7.93,31.59,238.51,132.444,0,132.444,31/03/2023,NUTR3
8,,96.65,3.52,6.03,9.55,8.89,31.34,236.61,132.444,0,132.444,31/12/2022,NUTR3
9,1.65,103.37,10.12,4.74,14.86,13.22,29.04,219.23,132.444,0,132.444,30/09/2022,NUTR3
10,,92.24,5.39,4.59,9.98,9.67,28.01,211.46,132.444,0,132.444,30/06/2022,NUTR3
11,3.04,84.48,4.42,4.45,8.87,5.83,24.69,192.96,127.944,0,127.944,31/03/2022,NUTR3
12,,81.37,7.12,4.78,11.89,11.17,22.95,179.41,127.944,0,127.944,31/12/2021,NUTR3
13,,80.71,4.96,5.57,10.53,10.15,20.43,159.65,127.944,0,127.944,30/09/2021,NUTR3
14,1.12,72.38,2.73,5.1,7.84,6.72,18.68,145.97,127.944,0,127.944,30/06/2021,NUTR3
15,,69.99,3.42,5.07,8.49,7.97,16.69,130.45,127.944,0,127.944,31/03/2021,NUTR3
16,1.96,66.95,3.51,5.37,8.87,6.91,16.26,127.11,127.944,0,127.944,31/12/2020,NUTR3
17,1.87,69.68,4.22,4.92,9.14,7.26,16.17,126.37,127.944,0,127.944,30/09/2020,NUTR3
18,,62.46,2.37,6.44,8.81,8.06,14.88,116.33,127.944,0,127.944,30/06/2020,NUTR3
19,,59.81,2.84,5.85,8.69,8.15,13.63,106.53,127.944,0,127.944,31/03/2020,NUTR3
20,,58.41,3.55,8.41,11.96,11.34,12.83,100.29,127.944,0,127.944,31/12/2019,NUTR3
21,,75.75,4.5,8.81,13.32,12.91,-25.24,-  197.26,127.944,0,127.944,30/09/2019,NUTR3
22,1.43,74.53,3.59,7.85,11.44,10.01,-23.0,-  179.74,127.944,0,127.944,30/06/2019,NUTR3
23,1.27,72.5,3.61,8.09,11.7,10.43,-23.02,-  179.95,127.944,0,127.944,31/03/2019,NUTR3
24,2.81,71.39,4.03,8.19,12.22,9.41,-21.63,-  169.03,127.944,0,127.944,31/12/2018,NUTR3
25,1.27,72.05,6.37,6.24,12.61,11.34,-22.25,-  173.93,127.944,0,127.944,30/09/2018,NUTR3
26,1.65,71.07,6.2,6.58,12.78,11.13,-23.3,-  182.10,127.944,0,127.944,30/06/2018,NUTR3
27,1.63,70.32,5.88,6.86,12.74,11.1,-20.77,-  162.32,127.944,0,127.944,31/03/2018,NUTR3
28,3.42,69.66,9.53,3.48,13.01,9.59,-20.73,-  162.06,127.944,0,127.944,31/12/2017,NUTR3
29,1.91,68.82,9.52,2.77,12.29,10.39,-19.98,-  156.12,127.944,0,127.944,30/09/2017,NUTR3
30,2.01,69.35,8.73,3.75,12.48,10.47,-13.6,-  106.33,127.944,0,127.944,30/06/2017,NUTR3
31,1.35,71.15,8.31,3.59,11.89,10.54,-11.38,-  88.96,127.944,0,127.944,31/03/2017,NUTR3
32,,73.13,7.79,4.07,11.86,11.72,-11.25,-  87.91,127.944,0,127.944,31/12/2016,NUTR3
33,1.36,82.81,8.0,4.48,12.47,11.12,1.13,8.86,127.944,0,127.944,30/09/2016,NUTR3
34,2.21,83.91,8.92,3.45,12.37,10.16,2.27,17.77,127.944,0,127.944,30/06/2016,NUTR3
35,1.46,79.43,9.65,3.92,13.57,12.12,2.77,21.62,127.944,0,127.944,31/03/2016,NUTR3
36,1.58,79.92,10.28,4.59,14.87,13.29,3.47,27.11,127.944,0,127.944,31/12/2015,NUTR3
37,5.3,90.9,17.25,4.63,21.88,16.58,8.57,66.94,127.944,0,127.944,30/09/2015,NUTR3
38,,90.29,16.47,3.03,19.5,19.0,18.56,1.45,12.794.413,0,12.794.413,30/06/2015,NUTR3
39,,92.14,18.31,4.64,22.95,22.98,18.75,1.47,12.794.413,0,12.794.413,31/03/2015,NUTR3
40,5.73,95.78,21.1,6.4,27.49,21.76,25.97,2.03,12.794.413,0,12.794.413,31/12/2014,NUTR3
41,5.59,95.16,19.46,7.02,26.48,20.89,27.94,2.25,12.414.678,0,12.414.678,30/09/2014,NUTR3
42,5.88,95.58,16.85,8.46,25.3,19.43,29.68,2.39,12.414.678,0,12.414.678,30/06/2014,NUTR3
43,5.94,101.06,20.13,10.48,30.61,24.67,29.91,2.41,12.414.678,0,12.414.678,31/03/2014,NUTR3
44,5.11,100.17,18.96,11.8,30.75,25.64,30.86,2.49,12.414.678,0,12.414.678,31/12/2013,NUTR3
45,4.43,101.32,14.99,12.25,27.24,22.81,30.42,2.45,12.414.678,0,12.414.678,30/09/2013,NUTR3
46,5.15,98.98,14.44,13.35,27.79,22.63,29.01,2.34,12.414.678,0,12.414.678,30/06/2013,NUTR3
47,5.16,100.44,15.53,14.58,30.11,24.96,31.24,2.52,12.414.678,0,12.414.678,31/03/2013,NUTR3
48,5.19,102.71,14.72,16.35,31.07,25.88,32.62,2.63,12.414.678,0,12.414.678,31/12/2012,NUTR3
49,6.14,102.97,13.63,17.58,31.21,25.06,35.78,2.88,12.403.678,0,12.403.678,30/09/2012,NUTR3
50,,103.4,12.01,17.91,29.91,29.09,31.63,2.55,12.409.678,0,12.409.678,30/06/2012,NUTR3
51,,45.11,7.22,3.89,11.12,10.99,,-  0.17,5.212.268,0,5.212.268,31/03/2012,NUTR3
52,,46.11,10.73,3.19,13.93,13.81,1.99,0.38,5.212.268,0,5.212.268,31/12/2011,NUTR3
53,1.43,48.7,11.44,2.79,14.23,12.8,4.8,0.92,5.212.268,0,5.212.268,30/09/2011,NUTR3
54,,49.55,11.26,3.1,14.36,14.17,7.31,1.40,5.212.268,0,5.212.268,30/06/2011,NUTR3
55,,48.27,11.61,3.28,14.88,14.83,9.68,1.86,5.212.268,0,5.212.268,31/03/2011,NUTR3
56,,49.42,8.27,3.64,11.91,11.87,12.02,2.31,5.212.268,0,5.212.268,31/12/2010,NUTR3
57,,48.29,7.16,4.15,11.31,11.13,10.52,2.02,5.217.268,0,5.217.268,30/09/2010,NUTR3
58,,45.12,6.21,,6.97,6.75,12.38,2.37,5.217.268,0,5.217.268,30/06/2010,NUTR3
59,,50.28,8.81,1.11,9.92,9.03,15.77,3.02,5.217.268,0,5.217.268,31/03/2010,NUTR3
60,1.02,49.62,8.71,,8.71,7.69,17.81,3.41,5.217.268,0,5.217.268,31/12/2009,NUTR3
61,1.49,49.43,7.61,1.23,8.84,7.35,18.68,3.58,5.217.268,0,5.217.268,30/09/2009,NUTR3
62,2.96,50.11,10.71,1.37,12.08,9.12,19.56,3.75,5.217.268,0,5.217.268,30/06/2009,NUTR3
63,2.81,50.55,17.64,,18.29,15.48,23.01,4.41,5.217.268,0,5.217.268,31/03/2009,NUTR3
64,4.07,55.58,19.92,1.12,21.04,16.98,26.0,4.98,5.217.268,0,5.217.268,31/12/2008,NUTR3
65,5.23,59.62,19.97,1.49,21.46,16.23,28.01,5.40,5.190.268,0,5.190.268,30/09/2008,NUTR3
66,2.87,50.84,10.87,1.69,12.55,9.68,27.45,5.29,5.190.268,0,5.190.268,30/06/2008,NUTR3
67,17.13,58.12,17.17,2.42,19.59,2.46,28.68,5.53,5.190.268,0,5.190.268,31/03/2008,NUTR3
68,,38.21,15.18,3.28,18.46,17.61,10.88,3.49,3.120.168,0,3.120.168,31/12/2007,NUTR3
69,,39.02,6.86,,6.86,6.62,11.41,3.66,3.120.168,0,3.120.168,30/09/2007,NUTR3
70,,30.84,2.72,,2.72,2.12,5.08,2.03,2.500.000,0,2.500.000,30/06/2007,NUTR3
71,,29.75,1.03,,1.03,,5.9,2.36,2.500.000,0,2.500.000,31/03/2007,NUTR3
0,1530.0,19760.0,15.68,11940.0,11950.0,10430.0,-16320.0,-  49.43,328.544.000,1.577.000,330.121.000,31/12/2024,OIBR3
1,969.11,20610.0,48.24,10230.0,10280.0,9310.0,-14800.0,-  224.17,64.453.000,1.577.000,66.030.000,30/09/2024,OIBR3
2,1580.0,21580.0,2720.0,5850.0,8570.0,6990.0,-15040.0,-  227.83,64.453.000,1.577.000,66.030.000,30/06/2024,OIBR3
3,1640.0,26170.0,6320.0,21130.0,27460.0,25820.0,-30100.0,-  45.59,644.531.000,15.773.000,660.304.000,31/03/2024,OIBR3
4,1790.0,26120.0,4620.0,20870.0,25490.0,23700.0,-27320.0,-  41.37,644.531.000,15.773.000,660.304.000,31/12/2023,OIBR3
5,2260.0,29730.0,4180.0,21020.0,25200.0,22940.0,-26820.0,-  40.62,644.531.000,15.773.000,660.304.000,30/09/2023,OIBR3
6,2300.0,29440.0,2070.0,21680.0,23750.0,21450.0,-23990.0,-  36.34,644.531.000,15.773.000,660.304.000,30/06/2023,OIBR3
7,1590.0,28460.0,1590.0,21150.0,22750.0,21160.0,-23140.0,-  35.05,644.531.000,15.773.000,660.304.000,31/03/2023,OIBR3
8,3010.0,29620.0,1620.0,20680.0,22300.0,19300.0,-21880.0,-  3.31,6.445.310.000,157.727.000,6.603.037.000,31/12/2022,OIBR3
9,3380.0,48830.0,1240.0,20710.0,21950.0,18570.0,-2280.0,-  0.35,6.445.310.000,157.727.000,6.603.037.000,30/09/2022,OIBR3
10,4830.0,50810.0,417.17,20770.0,21190.0,16360.0,772.6,0.12,6.445.310.000,157.727.000,6.603.037.000,30/06/2022,OIBR3
11,1550.0,78700.0,2660.0,27620.0,30280.0,28730.0,1040.0,0.16,6.440.497.000,157.727.000,6.598.224.000,31/03/2022,OIBR3
12,2920.0,77950.0,2900.0,30080.0,32980.0,30070.0,-755.67,-  0.11,6.440.497.000,157.727.000,6.598.224.000,31/12/2021,OIBR3
13,3020.0,75530.0,268.41,31070.0,31340.0,28320.0,1060.0,0.18,5.796.478.000,157.727.000,5.954.205.000,30/09/2021,OIBR3
14,1430.0,74890.0,3840.0,22720.0,26560.0,25130.0,5860.0,0.89,6.440.497.000,157.727.000,6.598.224.000,30/06/2021,OIBR3
15,2750.0,72950.0,4190.0,24020.0,28210.0,25460.0,4730.0,0.79,5.796.478.000,157.727.000,5.954.205.000,31/03/2021,OIBR3
16,4110.0,73840.0,424.96,25920.0,26340.0,22240.0,7750.0,1.30,5.796.478.000,157.727.000,5.954.205.000,31/12/2020,OIBR3
17,5460.0,72660.0,194.89,26730.0,26930.0,21470.0,5980.0,1.00,5.796.478.000,157.727.000,5.954.205.000,30/09/2020,OIBR3
18,5850.0,73150.0,453.9,25660.0,26120.0,20260.0,8080.0,1.36,5.796.478.000,157.727.000,5.954.205.000,30/06/2020,OIBR3
19,6090.0,73950.0,179.38,24260.0,24440.0,18350.0,11430.0,1.92,5.796.478.000,157.727.000,5.954.205.000,31/03/2020,OIBR3
20,2080.0,71890.0,326.39,17900.0,18230.0,16140.0,17650.0,2.96,5.796.478.000,157.727.000,5.954.205.000,31/12/2019,OIBR3
21,2980.0,72870.0,138.84,17770.0,17910.0,14930.0,19920.0,3.35,5.796.478.000,157.727.000,5.954.205.000,30/09/2019,OIBR3
22,4059.9999999999995,76370.0,319.01,16560.0,16870.0,12810.0,25640.0,4.31,5.796.478.000,157.727.000,5.954.205.000,30/06/2019,OIBR3
