,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamento,aumento_reducao_caixa_equivalentes,datas,tic
11,1420.0,-1140.0,-832.93,-553.23,31/12/2021,KLBN11
12,1890.0,-985.09,-460.42,448.33,30/09/2021,KLBN11
13,934.02,-895.71,-542.52,-504.21,30/06/2021,KLBN11
14,648.34,-659.69,1820.0,1810.0,31/03/2021,KLBN11
15,1540.0,-2000.0,-863.46,-1330.0,31/12/2020,KLBN11
16,2600.0,-1330.0,-2770.0,-1500.0,30/09/2020,KLBN11
17,1030.0,-1030.0,2240.0,2240.0,30/06/2020,KLBN11
18,623.89,-702.04,-2470.0,-2540.0,31/03/2020,KLBN11
19,1050.0,-655.96,-2840.0,-2440.0,31/12/2019,KLBN11
20,938.1,-839.57,583.78,682.31,30/09/2019,KLBN11
21,531.53,-576.59,4010.0,3970.0,30/06/2019,KLBN11
22,432.24,-295.78,263.2,399.66,31/03/2019,KLBN11
23,662.44,-410.37,-561.73,-309.66,31/12/2018,KLBN11
24,679.38,-244.47,-17.08,417.83,30/09/2018,KLBN11
25,934.44,-176.45,-461.75,296.23,30/06/2018,KLBN11
26,510.72,-217.94,-1990.0,-1700.0,31/03/2018,KLBN11
27,336.17,-236.96,-139.56,-40.35,31/12/2017,KLBN11
28,322.64,-210.98,617.38,729.03,30/09/2017,KLBN11
29,527.95,-143.03,-697.69,-312.77,30/06/2017,KLBN11
30,606.23,-247.85,421.41,779.79,31/03/2017,KLBN11
31,331.18,-602.25,826.05,554.98,31/12/2016,KLBN11
32,611.23,-550.24,40.57,101.57,30/09/2016,KLBN11
33,88.58,-646.12,468.86,-88.68,30/06/2016,KLBN11
34,171.86,-849.55,928.82,251.13,31/03/2016,KLBN11
35,442.95,-1350.0,592.5,-316.83,31/12/2015,KLBN11
36,591.35,-1100.0,1160.0,651.92,30/09/2015,KLBN11
37,275.08,-1140.0,518.16,-350.52,30/06/2015,KLBN11
38,430.62,-997.85,390.55,-176.68,31/03/2015,KLBN11
39,442.94,-907.59,-100.61,-565.25,31/12/2014,KLBN11
40,529.79,-855.24,1090.0,760.04,30/09/2014,KLBN11
41,451.8,-645.42,833.94,640.33,30/06/2014,KLBN11
42,130.86,-501.07,2050.0,1680.0,31/03/2014,KLBN11
43,216.97,-279.21,617.93,555.7,31/12/2013,KLBN11
44,236.74,-264.11,-216.58,-243.96,30/09/2013,KLBN11
45,377.06,-188.05,-286.4,-97.4,30/06/2013,KLBN11
46,201.56,-133.99,-69.35,-1.78,31/03/2013,KLBN11
47,304.68,-223.26,-478.67,-397.25,31/12/2012,KLBN11
48,236.85,-183.25,-219.36,-165.76,30/09/2012,KLBN11
49,345.58,-132.72,162.0,374.86,30/06/2012,KLBN11
50,46.78,-65.04,382.66,364.4,31/03/2012,KLBN11
51,184.95,-498.19,-160.4,-473.63,31/12/2011,KLBN11
52,241.9,-16.43,107.18,332.65,30/09/2011,KLBN11
53,150.5,-93.02,-10.31,47.18,30/06/2011,KLBN11
54,151.56,-113.6,-134.19,-96.23,31/03/2011,KLBN11
0,512.62,-176.02,-380.14,-48.37,30/09/2024,LREN3
1,520.51,-159.47,-501.23,-133.14,30/06/2024,LREN3
2,493.07,-72.08,-991.47,-566.31,31/03/2024,LREN3
3,1030.0,-359.12,-745.0,-115.69,31/12/2023,LREN3
4,932.19,-254.95,-340.51,327.91,30/09/2023,LREN3
5,591.44,-186.49,-270.18,110.16,30/06/2023,LREN3
6,108.55,-92.36,-653.42,-638.55,31/03/2023,LREN3
7,678.36,-431.16,-1330.0,-1090.0,31/12/2022,LREN3
8,306.33,-279.41,-451.63,-425.41,30/09/2022,LREN3
9,509.45,-347.46,-1110.0,-947.27,30/06/2022,LREN3
10,42.1,-132.47,-87.09,-176.53,31/03/2022,LREN3
11,521.49,-252.77,-55.59,212.89,31/12/2021,LREN3
12,792.03,-282.69,-176.84,336.05,30/09/2021,LREN3
13,-299.9,-230.29,3120.0,2590.0,30/06/2021,LREN3
14,201.98,-264.07,345.43,284.91,31/03/2021,LREN3
15,629.09,-124.59,260.86,763.4,31/12/2020,LREN3
16,294.18,-188.43,-531.42,-412.87,30/09/2020,LREN3
17,-61.14,-141.39,646.45,447.71,30/06/2020,LREN3
18,-253.75,-89.42,637.41,287.59,31/03/2020,LREN3
19,504.88,-248.63,120.67,384.98,31/12/2019,LREN3
20,550.87,-257.03,-347.23,-47.38,30/09/2019,LREN3
21,577.41,-166.14,-302.58,108.23,30/06/2019,LREN3
22,-70.3,-78.47,-92.18,-242.45,31/03/2019,LREN3
23,567.72,-223.64,45.74,389.55,31/12/2018,LREN3
24,149.35,-158.09,-193.74,-202.57,30/09/2018,LREN3
25,273.77,-134.11,-171.82,-31.16,30/06/2018,LREN3
26,-179.46,-93.97,2.3,-271.02,31/03/2018,LREN3
27,546.18,-226.03,-26.74,288.92,31/12/2017,LREN3
28,10.81,-134.65,-73.32,-199.39,30/09/2017,LREN3
29,392.96,-118.35,-209.69,64.85,30/06/2017,LREN3
30,-104.37,-66.49,180.52,10.61,31/03/2017,LREN3
31,354.31,-159.98,-16.79,177.11,31/12/2016,LREN3
32,142.07,-105.43,-103.59,-66.93,30/09/2016,LREN3
33,318.77,-123.97,-237.08,-42.48,30/06/2016,LREN3
34,99.06,-87.54,78.17,89.66,31/03/2016,LREN3
35,350.09,-186.41,14.25,177.91,31/12/2015,LREN3
36,186.35,-166.47,-157.11,-136.98,30/09/2015,LREN3
37,253.51,-146.6,-158.49,-51.64,30/06/2015,LREN3
38,-17.99,-71.47,3.28,-86.1,31/03/2015,LREN3
39,314.15,-176.92,70.65,207.88,31/12/2014,LREN3
40,38.8,-131.47,,-93.17,30/09/2014,LREN3
41,201.51,-91.49,-143.78,-33.77,30/06/2014,LREN3
42,36.65,-77.36,-7.49,-48.2,31/03/2014,LREN3
43,191.24,-186.07,-19.28,-14.1,31/12/2013,LREN3
44,84.35,-123.36,405.99,366.99,30/09/2013,LREN3
45,233.12,-65.72,-236.84,-69.44,30/06/2013,LREN3
46,-127.51,-36.8,,-165.12,31/03/2013,LREN3
47,194.47,-150.16,-4.75,39.56,31/12/2012,LREN3
48,85.9,-75.8,277.4,287.51,30/09/2012,LREN3
49,187.15,-86.52,-243.78,-143.15,30/06/2012,LREN3
50,-21.47,-69.74,12.31,-78.91,31/03/2012,LREN3
51,62.35,-137.65,-5.53,-80.83,31/12/2011,LREN3
52,179.06,-55.66,293.48,416.88,30/09/2011,LREN3
53,182.0,-230.89,-213.87,-262.77,30/06/2011,LREN3
54,-149.33,-23.92,-5.44,-178.68,31/03/2011,LREN3
0,492.02,-451.74,290.5,330.77,30/09/2024,MGLU3
1,2040.0,-362.72,-2450.0,-770.88,30/06/2024,MGLU3
2,-471.16,-182.87,38.95,-615.08,31/03/2024,MGLU3
3,756.79,-5.81,-961.66,-210.68,31/12/2023,MGLU3
4,1050.0,-120.77,-222.85,703.41,30/09/2023,MGLU3
5,-447.94,675.3,88.37,315.72,30/06/2023,MGLU3
6,2000.0,-697.12,-1940.0,-635.16,31/03/2023,MGLU3
7,1770.0,46.91,-1210.0,607.84,31/12/2022,MGLU3
8,427.24,-188.04,-137.7,101.5,30/09/2022,MGLU3
9,1100.0,-229.58,-565.9,303.51,30/06/2022,MGLU3
10,-231.5,-672.85,-254.66,-1160.0,31/03/2022,MGLU3
11,-1410.0,-292.17,3520.0,1810.0,31/12/2021,MGLU3
12,-3330.0,-492.14,3290.0,-537.12,30/09/2021,MGLU3
13,864.91,-335.39,118.96,648.47,30/06/2021,MGLU3
14,-487.18,-197.71,-356.62,-1040.0,31/03/2021,MGLU3
15,1170.0,-250.97,-431.92,490.94,31/12/2020,MGLU3
16,888.98,-207.01,-595.05,86.92,30/09/2020,MGLU3
17,97.61,-58.16,675.18,714.62,30/06/2020,MGLU3
18,443.46,-135.3,-225.01,83.16,31/03/2020,MGLU3
19,-3560.0,-136.9,3780.0,83.95,31/12/2019,MGLU3
20,-5.35,-186.25,-212.31,-403.91,30/09/2019,MGLU3
21,352.74,-509.88,489.66,332.52,30/06/2019,MGLU3
22,-121.01,-95.56,-89.33,-305.9,31/03/2019,MGLU3
23,490.15,-156.71,-153.37,180.07,31/12/2018,MGLU3
24,-133.7,-112.82,-14.92,-261.44,30/09/2018,MGLU3
25,361.74,-88.19,-368.25,-94.7,30/06/2018,MGLU3
26,517.97,-36.39,-119.13,362.45,31/03/2018,MGLU3
27,-62.66,-45.28,342.02,234.08,31/12/2017,MGLU3
28,-245.45,-47.64,206.65,-86.44,30/09/2017,MGLU3
29,319.63,-42.68,-266.98,9.98,30/06/2017,MGLU3
30,7.95,-33.06,-318.95,-344.06,31/03/2017,MGLU3
31,387.85,-46.14,22.88,364.58,31/12/2016,MGLU3
32,70.81,-28.35,-5.41,37.06,30/09/2016,MGLU3
33,-100.22,-27.02,-86.52,-213.76,30/06/2016,MGLU3
34,-90.68,-34.02,-81.5,-206.2,31/03/2016,MGLU3
35,404.67,167.44,-225.03,347.08,31/12/2015,MGLU3
36,117.6,-31.46,-42.88,43.25,30/09/2015,MGLU3
37,83.01,-42.52,-96.1,-55.61,30/06/2015,MGLU3
38,-142.49,-32.61,45.67,-129.42,31/03/2015,MGLU3
39,202.7,-54.83,131.54,279.42,31/12/2014,MGLU3
40,,-43.37,-110.85,-154.61,30/09/2014,MGLU3
41,-187.73,-38.11,277.93,52.09,30/06/2014,MGLU3
42,116.86,-16.62,-145.26,-45.03,31/03/2014,MGLU3
43,194.07,-53.49,-120.58,20.01,31/12/2013,MGLU3
44,165.35,-37.73,-43.9,83.72,30/09/2013,MGLU3
45,-93.62,171.66,-53.74,24.3,30/06/2013,MGLU3
46,-402.04,-27.28,162.72,-266.6,31/03/2013,MGLU3
47,44.43,182.4,97.28,324.1,31/12/2012,MGLU3
48,54.44,-59.67,-36.04,-41.27,30/09/2012,MGLU3
49,-12.02,-137.1,113.3,-35.82,30/06/2012,MGLU3
50,-150.93,-95.5,249.44,3.01,31/03/2012,MGLU3
51,44.4,124.71,-73.96,95.15,31/12/2011,MGLU3
52,-21.88,170.2,-118.67,29.66,30/09/2011,MGLU3
53,29.65,-534.49,427.53,-77.31,30/06/2011,MGLU3
54,-315.75,-30.82,143.32,-203.25,31/03/2011,MGLU3
0,3740.0,225.38,-4370.0,-699.43,30/09/2024,MRFG3
1,2540.0,-1030.0,-719.57,1800.0,30/06/2024,MRFG3
2,1390.0,-2220.0,-2270.0,-2770.0,31/03/2024,MRFG3
3,4080.0,-73.99,-3160.0,880.04,31/12/2023,MRFG3
4,5380.0,-6610.0,933.95,-48.81,30/09/2023,MRFG3
5,2420.0,-423.42,-1880.0,-145.78,30/06/2023,MRFG3
6,672.98,989.87,-2130.0,-629.04,31/03/2023,MRFG3
7,3530.0,-7300.0,850.47,-3160.0,31/12/2022,MRFG3
8,2660.0,-536.26,-527.84,1830.0,30/09/2022,MRFG3
9,1940.0,3750.0,-3540.0,2780.0,30/06/2022,MRFG3
10,1200.0,-2360.0,4800.0,3200.0,31/03/2022,MRFG3
11,1480.0,-783.41,-2009.9999999999998,-1220.0,31/12/2021,MRFG3
12,4720.0,-854.1,-2990.0,1370.0,30/09/2021,MRFG3
13,3040.0,-2630.0,1080.0,269.77,30/06/2021,MRFG3
14,-214.56,-396.42,-1210.0,-700.49,31/03/2021,MRFG3
15,2320.0,-491.76,1130.0,2100.0,31/12/2020,MRFG3
16,2370.0,-410.74,-785.02,1480.0,30/09/2020,MRFG3
17,3970.0,-308.56,-3460.0,599.87,30/06/2020,MRFG3
18,-970.22,-190.38,-1190.0,-835.94,31/03/2020,MRFG3
19,1170.0,-322.12,-583.8,50.52,31/12/2019,MRFG3
20,1260.0,-130.69,351.95,1920.0,30/09/2019,MRFG3
21,875.99,-496.81,-419.86,-164.05,30/06/2019,MRFG3
22,-711.52,-441.44,646.09,-589.85,31/03/2019,MRFG3
23,899.68,-220.6,-3860.0,1560.0,31/12/2018,MRFG3
24,804.15,-197.77,-739.61,-25.75,30/09/2018,MRFG3
25,-140.5,-3810.0,2700.0,-200.07,30/06/2018,MRFG3
26,-44.58,-112.74,2110.0,1460.0,31/03/2018,MRFG3
27,-147.64,-246.97,114.6,-121.95,31/12/2017,MRFG3
28,-143.71,-281.49,-287.6,-911.64,30/09/2017,MRFG3
29,204.82,-161.7,-465.07,-268.55,30/06/2017,MRFG3
30,79.52,-133.7,569.83,425.85,31/03/2017,MRFG3
31,527.76,-181.61,-824.82,-452.02,31/12/2016,MRFG3
32,537.39,-175.18,176.17,535.51,30/09/2016,MRFG3
33,312.84,-61.37,4.69,10.68,30/06/2016,MRFG3
34,297.97,-107.92,239.32,180.26,31/03/2016,MRFG3
35,464.09,-112.96,-2910.0,-2880.0,31/12/2015,MRFG3
36,601.45,-106.33,-482.74,5320.0,30/09/2015,MRFG3
37,679.95,-79.66,-362.24,-104.1,30/06/2015,MRFG3
38,355.17,-148.7,-342.8,9.64,31/03/2015,MRFG3
39,436.0,-192.57,-749.78,-402.67,31/12/2014,MRFG3
40,463.39,-127.27,-102.65,404.42,30/09/2014,MRFG3
41,377.43,-176.86,105.13,264.04,30/06/2014,MRFG3
42,407.52,-142.62,374.28,581.47,31/03/2014,MRFG3
43,368.32,-239.42,-856.24,-658.21,31/12/2013,MRFG3
44,35.17,-207.94,287.39,143.89,30/09/2013,MRFG3
45,-27.32,-160.54,-480.25,-844.95,30/06/2013,MRFG3
46,-178.87,-248.5,447.78,-7.39,31/03/2013,MRFG3
47,-259.97,-302.01,884.82,333.78,31/12/2012,MRFG3
48,132.33,-301.13,-27.69,-183.97,30/09/2012,MRFG3
49,379.91,236.08,-1080.0,-292.75,30/06/2012,MRFG3
50,-141.35,-191.48,220.27,-155.83,31/03/2012,MRFG3
51,1450.0,-228.51,-736.36,502.02,31/12/2011,MRFG3
52,310.5,-183.4,-620.9,-261.34,30/09/2011,MRFG3
53,103.56,-250.72,1010.0,811.25,30/06/2011,MRFG3
54,-353.86,-283.99,-50.25,-713.16,31/03/2011,MRFG3
0,362.66,-312.81,-165.56,-109.17,30/09/2024,MRVE3
1,-210.04,67.81,-14.66,-136.02,30/06/2024,MRVE3
2,-352.29,-121.19,645.63,178.42,31/03/2024,MRVE3
3,371.8,-881.57,181.21,-333.33,31/12/2023,MRVE3
4,-379.06,-183.66,682.02,130.24,30/09/2023,MRVE3
5,-206.85,-743.59,593.79,-379.03,30/06/2023,MRVE3
6,-609.81,105.2,766.78,255.13,31/03/2023,MRVE3
7,-74.82,195.9,-85.39,26.05,31/12/2022,MRVE3
8,-465.52,-951.04,652.03,-755.56,30/09/2022,MRVE3
9,-134.08,-281.75,405.34,70.01,30/06/2022,MRVE3
10,-136.25,-501.85,1150.0,445.33,31/03/2022,MRVE3
11,-295.5,-11.88,57.36,-259.4,31/12/2021,MRVE3
12,-29.82,73.67,-11.13,65.05,30/09/2021,MRVE3
13,-89.2,-312.81,427.62,,30/06/2021,MRVE3
14,11.39,-103.7,143.49,60.94,31/03/2021,MRVE3
15,219.43,95.79,-308.03,,31/12/2020,MRVE3
16,336.48,-1010.0,32.08,-643.93,30/09/2020,MRVE3
17,302.19,-200.04,641.39,734.98,30/06/2020,MRVE3
18,-168.16,320.81,146.4,314.32,31/03/2020,MRVE3
19,-36.36,357.58,-144.76,176.46,31/12/2019,MRVE3
20,-92.43,51.92,-97.34,-137.85,30/09/2019,MRVE3
21,31.81,-21.52,-51.96,-41.66,30/06/2019,MRVE3
22,-1.26,-227.35,111.73,-116.88,31/03/2019,MRVE3
23,57.14,430.61,-567.99,-80.24,31/12/2018,MRVE3
24,323.97,-386.2,143.54,81.31,30/09/2018,MRVE3
25,165.48,418.92,-579.3,5.1,30/06/2018,MRVE3
26,79.01,124.54,-127.99,75.57,31/03/2018,MRVE3
27,97.66,,-35.98,62.48,31/12/2017,MRVE3
28,94.56,-853.34,525.59,-233.19,30/09/2017,MRVE3
29,27.84,-115.04,-419.04,-506.23,30/06/2017,MRVE3
30,112.34,-20.95,790.75,882.13,31/03/2017,MRVE3
31,173.98,-270.79,199.23,102.42,31/12/2016,MRVE3
32,68.53,-1.28,-33.88,33.37,30/09/2016,MRVE3
33,144.48,-18.05,-310.8,-184.36,30/06/2016,MRVE3
34,189.06,9.97,17.28,216.31,31/03/2016,MRVE3
35,296.67,5.34,-76.99,225.02,31/12/2015,MRVE3
36,301.05,-28.2,-295.71,-22.85,30/09/2015,MRVE3
37,228.7,-64.94,-238.67,-74.9,30/06/2015,MRVE3
38,201.61,-13.53,62.98,251.06,31/03/2015,MRVE3
39,232.89,58.41,-112.01,179.28,31/12/2014,MRVE3
40,185.39,-57.68,-128.65,,30/09/2014,MRVE3
41,120.57,96.87,-309.24,-91.8,30/06/2014,MRVE3
42,64.69,,-355.39,-291.63,31/03/2014,MRVE3
43,158.7,9.01,-203.36,-35.65,31/12/2013,MRVE3
44,217.59,-18.98,110.74,309.34,30/09/2013,MRVE3
45,150.91,-140.61,-18.65,-8.35,30/06/2013,MRVE3
46,41.69,-19.67,-250.07,-228.05,31/03/2013,MRVE3
47,-21.9,-35.9,107.49,49.68,31/12/2012,MRVE3
48,32.53,-34.45,93.85,91.93,30/09/2012,MRVE3
49,35.86,-64.79,377.03,348.1,30/06/2012,MRVE3
50,-100.81,-5.2,208.66,102.66,31/03/2012,MRVE3
51,-352.18,51.23,35.54,-265.42,31/12/2011,MRVE3
52,-78.8,97.91,489.69,508.81,30/09/2011,MRVE3
53,-100.51,-27.73,-217.11,-345.35,30/06/2011,MRVE3
54,-32.96,-43.05,243.53,167.52,31/03/2011,MRVE3
0,259.94,-558.1,303.33,5.17,30/09/2024,MULT3
1,367.52,-35.41,-332.53,,30/06/2024,MULT3
2,324.37,-208.74,-222.24,-106.61,31/03/2024,MULT3
3,307.77,-797.27,295.0,-194.51,31/12/2023,MULT3
4,338.67,-447.06,-236.98,-345.37,30/09/2023,MULT3
5,227.14,34.68,-617.02,-355.2,30/06/2023,MULT3
6,314.02,833.34,-118.72,1030.0,31/03/2023,MULT3
7,306.61,80.08,-416.56,-29.87,31/12/2022,MULT3
8,297.79,-316.23,-87.89,-106.33,30/09/2022,MULT3
9,279.63,-361.29,-185.38,-267.03,30/06/2022,MULT3
10,319.83,-332.28,-114.51,-126.97,31/03/2022,MULT3
11,282.39,-406.63,-499.58,-623.82,31/12/2021,MULT3
12,239.36,-133.13,-62.41,43.82,30/09/2021,MULT3
13,83.84,-150.65,20.61,-46.21,30/06/2021,MULT3
14,96.15,-100.22,-39.34,-43.41,31/03/2021,MULT3
15,171.79,-63.73,-650.57,-542.5,31/12/2020,MULT3
16,85.92,808.03,-78.78,815.17,30/09/2020,MULT3
17,23.26,-204.41,141.81,-39.35,30/06/2020,MULT3
18,227.92,491.99,233.73,953.63,31/03/2020,MULT3
19,311.96,-174.05,-140.17,-2.26,31/12/2019,MULT3
20,238.92,-161.5,-69.93,7.49,30/09/2019,MULT3
21,158.39,-319.18,147.88,-12.92,30/06/2019,MULT3
22,252.18,-200.25,-46.65,5.28,31/03/2019,MULT3
23,230.18,-130.8,-109.99,-10.62,31/12/2018,MULT3
24,231.32,59.66,-295.4,-4.41,30/09/2018,MULT3
25,155.86,-292.69,129.91,-6.91,30/06/2018,MULT3
26,235.67,19.14,-233.79,21.03,31/03/2018,MULT3
27,152.25,-37.1,-220.72,-105.57,31/12/2017,MULT3
28,201.64,-142.62,-27.77,31.26,30/09/2017,MULT3
29,172.28,31.45,-191.03,12.7,30/06/2017,MULT3
30,188.66,-715.53,522.63,-4.25,31/03/2017,MULT3
31,173.64,-468.83,277.04,-18.14,31/12/2016,MULT3
32,188.12,-528.89,290.53,-50.25,30/09/2016,MULT3
33,109.66,91.77,-180.14,21.28,30/06/2016,MULT3
34,179.5,-139.93,-45.81,-6.25,31/03/2016,MULT3
35,221.77,-182.28,-6.05,33.44,31/12/2015,MULT3
36,162.28,-44.67,-127.26,-9.65,30/09/2015,MULT3
37,90.88,85.53,-187.64,-11.23,30/06/2015,MULT3
38,181.19,-127.59,-78.08,-24.48,31/03/2015,MULT3
39,142.35,-140.92,38.99,40.42,31/12/2014,MULT3
40,160.8,-86.91,-85.11,-11.22,30/09/2014,MULT3
41,89.64,-34.13,-68.31,-12.8,30/06/2014,MULT3
42,170.08,-75.74,-150.3,-55.96,31/03/2014,MULT3
43,85.68,-40.26,-144.07,-98.65,31/12/2013,MULT3
44,137.17,-203.79,203.55,136.92,30/09/2013,MULT3
45,81.64,-503.63,368.82,-53.17,30/06/2013,MULT3
46,112.59,-207.96,-68.23,-163.6,31/03/2013,MULT3
47,-3.42,-301.83,375.4,70.15,31/12/2012,MULT3
48,115.57,-382.12,144.82,-121.74,30/09/2012,MULT3
49,132.04,-244.1,-70.65,-182.71,30/06/2012,MULT3
50,263.04,-176.55,13.26,99.76,31/03/2012,MULT3
51,-259.01,-4.48,369.76,106.26,31/12/2011,MULT3
52,93.72,-195.25,74.93,-26.61,30/09/2011,MULT3
53,83.93,-164.01,-145.18,-225.26,30/06/2011,MULT3
54,110.81,-107.59,-13.33,-10.11,31/03/2011,MULT3
0,-220.93,-886.77,834.29,-378.33,30/09/2024,NTCO3
1,-734.13,-120.08,-1830.0,-2590.0,30/06/2024,NTCO3
2,-1720.0,2260.0,-168.04,439.7,31/03/2024,NTCO3
3,725.96,-82.07,5.16,458.46,31/12/2023,NTCO3
4,-1120.0,9940.0,-7750.0,1020.0,30/09/2023,NTCO3
5,-331.29,126.78,283.77,50.56,30/06/2023,NTCO3
6,-1620.0,-30.93,-301.91,-1970.0,31/03/2023,NTCO3
7,1700.0,-701.13,-58.25,943.42,31/12/2022,NTCO3
8,421.15,-304.81,103.52,208.46,30/09/2022,NTCO3
9,-256.55,130.41,-2.93,5.3,30/06/2022,NTCO3
10,-1190.0,103.74,556.12,-968.73,31/03/2022,NTCO3
11,1730.0,-154.87,-643.31,952.86,31/12/2021,NTCO3
12,-299.83,1100.0,-2440.0,-1450.0,30/09/2021,NTCO3
13,-328.6,-1680.0,2570.0,178.43,30/06/2021,NTCO3
14,-1210.0,83.6,-733.97,-1500.0,31/03/2021,NTCO3
15,1610.0,85.49,-384.01,761.8,31/12/2020,NTCO3
16,1180.0,-394.15,-466.41,239.75,30/09/2020,NTCO3
17,401.44,-1150.0,2290.0,1710.0,30/06/2020,NTCO3
18,-1900.0,2140.0,-2220.0,-1400.0,31/03/2020,NTCO3
19,1300.0,-314.35,2310.0,3300.0,31/12/2019,NTCO3
20,,,,,30/09/2019,NTCO3
21,,,,,30/06/2019,NTCO3
22,,,,,31/03/2019,NTCO3
0,326.0,-193.0,-287.0,-154.0,30/09/2024,PCAR3
1,192.0,86.0,-667.0,-389.0,30/06/2024,PCAR3
2,-294.0,603.0,-448.0,-139.0,31/03/2024,PCAR3
3,1160.0,-97.0,-1120.0,-57.0,31/12/2023,PCAR3
4,-115.0,-1060.0,-655.0,-1800.0,30/09/2023,PCAR3
5,945.0,-11.0,-750.0,236.0,30/06/2023,PCAR3
6,-1430.0,-430.0,822.0,-1030.0,31/03/2023,PCAR3
7,3000.0,713.0,-1720.0,1760.0,31/12/2022,PCAR3
8,-187.0,1380.0,-1120.0,-58.0,30/09/2022,PCAR3
9,788.0,150.0,-614.0,308.0,30/06/2022,PCAR3
10,-3820.0,591.0,-1250.0,-4660.0,31/03/2022,PCAR3
11,4520.0,724.0,-1340.0,3750.0,31/12/2021,PCAR3
12,116.0,-132.0,-465.0,-399.0,30/09/2021,PCAR3
13,1590.0,-256.0,32.0,1030.0,30/06/2021,PCAR3
14,-3500.0,-413.0,-974.0,-4820.0,31/03/2021,PCAR3
15,5990.0,-3800.0,-920.0,1430.0,31/12/2020,PCAR3
16,194.0,55.0,-675.0,-453.0,30/09/2020,PCAR3
17,2390.0,132.0,-1240.0,1580.0,30/06/2020,PCAR3
18,-3840.0,-675.0,2550.0,-1800.0,31/03/2020,PCAR3
19,4880.0,-3730.0,-5970.0,-4700.0,31/12/2019,PCAR3
20,228.0,-681.0,8400.0,7950.0,30/09/2019,PCAR3
21,633.0,1760.0,-1340.0,1050.0,30/06/2019,PCAR3
22,-4610.0,-615.0,798.0,-4430.0,31/03/2019,PCAR3
23,6430.0,-495.0,-909.0,5030.0,31/12/2018,PCAR3
24,-953.0,-562.0,570.0,-945.0,30/09/2018,PCAR3
25,2460.0,-415.0,-348.0,1690.0,30/06/2018,PCAR3
26,-5350.0,-427.0,729.0,-5050.0,31/03/2018,PCAR3
27,6140.0,-489.0,-105.0,5550.0,31/12/2017,PCAR3
28,-483.0,-527.0,-301.0,-1310.0,30/09/2017,PCAR3
29,1340.0,-222.0,-215.0,907.0,30/06/2017,PCAR3
30,-5110.0,-354.0,-1470.0,-6930.0,31/03/2017,PCAR3
31,5780.0,-1080.0,445.0,5100.0,31/12/2016,PCAR3
32,804.0,-480.0,-24.0,328.0,30/09/2016,PCAR3
33,90.0,-199.0,-613.0,-732.0,30/06/2016,PCAR3
34,-7980.0,-263.0,1670.0,-6570.0,31/03/2016,PCAR3
35,7910.0,-476.0,-1750.0,5600.0,31/12/2015,PCAR3
36,-823.0,-431.0,-316.0,-1400.0,30/09/2015,PCAR3
37,2190.0,-473.0,-1050.0,666.0,30/06/2015,PCAR3
38,-4650.0,-472.0,110.0,-5000.0,31/03/2015,PCAR3
39,4970.0,-781.2,309.83,4550.0,31/12/2014,PCAR3
40,769.13,-307.57,783.17,1250.0,30/09/2014,PCAR3
41,1090.0,-296.22,-789.33,5.47,30/06/2014,PCAR3
42,-1810.0,-265.02,-939.67,-3020.0,31/03/2014,PCAR3
43,4080.0,-737.13,242.33,3590.0,31/12/2013,PCAR3
44,207.81,-514.91,49.86,-257.23,30/09/2013,PCAR3
45,886.56,-482.66,-1370.0,-965.12,30/06/2013,PCAR3
46,-284.37,-291.83,-507.67,-1080.0,31/03/2013,PCAR3
47,4660.0,-456.18,-2670.0,1540.0,31/12/2012,PCAR3
48,574.96,-335.93,-161.86,77.17,30/09/2012,PCAR3
49,622.96,-345.25,1450.0,1730.0,30/06/2012,PCAR3
50,-562.35,-201.54,-460.26,-1220.0,31/03/2012,PCAR3
51,1300.0,-413.18,537.04,1420.0,31/12/2011,PCAR3
52,139.24,-628.1,72.66,-416.2,30/09/2011,PCAR3
53,1140.0,-320.11,159.21,983.14,30/06/2011,PCAR3
54,-1450.0,-264.11,880.48,-838.07,31/03/2011,PCAR3
0,62720.0,-26290.0,-32689.999999999996,3540.0,30/09/2024,PETR3
1,47170.0,-10460.0,-54180.0,-13860.0,30/06/2024,PETR3
2,46480.0,-16440.0,-35580.0,-3920.0,31/03/2024,PETR3
3,57660.0,-15980.0,-38930.0,971.0,31/12/2023,PETR3
4,56530.0,-13780.0,-34740.0,10760.0,30/09/2023,PETR3
5,47750.0,-4000.0,-43500.0,-2400.0,30/06/2023,PETR3
6,53760.0,-5740.0,-36260.0,10550.0,31/03/2023,PETR3
7,67580.0,-12300.0,-36980.0,18070.0,31/12/2022,PETR3
8,63210.0,-3820.0,-121010.0,-61700.0,30/09/2022,PETR3
9,71800.0,16730.0,-89710.0,3710.0,30/06/2022,PETR3
10,52820.0,-4980.0,-16460.0,23160.0,31/03/2022,PETR3
11,51390.0,3110.0,-55730.0,-944.0,31/12/2021,PETR3
12,55100.0,20580.0,-68220.0,10300.0,30/09/2021,PETR3
13,56560.0,-5190.0,-65530.0,-19030.0,30/06/2021,PETR3
14,40070.0,-7430.0,-30820.0,7230.0,31/03/2021,PETR3
15,37700.0,-1840.0,-39240.0,-10730.0,31/12/2020,PETR3
16,46100.0,-3050.0,-78950.0,-34960.0,30/09/2020,PETR3
17,29310.0,-11910.0,3620.0,26210.0,30/06/2020,PETR3
