,receita_liquida,resultado_bruto,ebit,amortizacao,ebitda,lucro_liquido,lucro_por_acao,datas,tic
64,20700.0,12060.0,11150.0,,,12430.0,2.32,30/09/2008,VALE3
65,20700.0,12060.0,11150.0,,,12430.0,2.32,30/06/2008,VALE3
66,18340.0,10440.0,8260.0,,,4570.0,0.93,31/03/2008,VALE3
67,14120.0,6610.0,5010.0,,,2250.0,0.46,31/12/2007,VALE3
68,15080.0,6920.0,4480.0,,,4410.0,0.90,30/09/2007,VALE3
69,17810.0,10400.0,9520.0,,,5840.0,2.38,30/06/2007,VALE3
70,17810.0,10400.0,9520.0,,,5840.0,2.38,31/03/2007,VALE3
71,16250.0,9000.0,7830.0,,,5100.0,2.07,31/12/2006,VALE3
72,16320.0,8800.0,5930.0,,,3370.0,1.37,30/09/2006,VALE3
73,11230.0,6290.0,5270.0,,,3970.0,1.62,30/06/2006,VALE3
74,9780.0,5430.0,5200.0,,,3910.0,1.59,31/03/2006,VALE3
75,7970.0,4019.9999999999995,3280.0,,,2180.0,1.78,31/12/2005,VALE3
76,8920.0,4510.0,3760.0,,,2640.0,2.26,30/09/2005,VALE3
77,9550.0,5540.0,4830.0,,,3480.0,2.98,30/06/2005,VALE3
78,6720.0,2940.0,2450.0,,,1620.0,1.39,31/03/2005,VALE3
79,6720.0,2940.0,2450.0,,,1620.0,1.39,31/12/2004,VALE3
80,,,,,,,NA,30/09/2004,VALE3
81,3530.0,1680.0,2580.0,,,2300.0,1.97,30/06/2004,VALE3
82,3380.0,1610.0,2440.0,,,1680.0,4.33,31/03/2004,VALE3
83,2610.0,1130.0,1200.0,,,953.71,2.45,31/12/2003,VALE3
84,,,,,,,NA,30/09/2003,VALE3
85,2680.0,1330.0,1590.0,,,1280.0,3.29,30/06/2003,VALE3
86,2120.0,908.16,750.67,,,1270.0,3.28,31/03/2003,VALE3
87,2420.0,1170.0,1220.0,,,1160.0,3.00,31/12/2002,VALE3
88,,,,,,,NA,30/09/2002,VALE3
89,2260.0,1230.0,1510.0,,,-216.18,-  0.56,30/06/2002,VALE3
90,1760.0,789.32,958.28,,,85.25,0.22,31/03/2002,VALE3
91,1540.0,692.18,652.09,,,633.14,1.63,31/12/2001,VALE3
92,,,,,,,NA,30/09/2001,VALE3
93,1780.0,913.82,1390.0,,,1210.0,3.10,30/06/2001,VALE3
94,1540.0,734.98,778.0,,,545.92,1.40,31/03/2001,VALE3
95,1320.0,619.53,981.5,,,659.98,1.70,31/12/2000,VALE3
96,,,,,,,NA,30/09/2000,VALE3
97,1260.0,619.91,610.58,,,499.46,1.29,30/06/2000,VALE3
98,1120.0,531.19,545.82,,,638.65,1.64,31/03/2000,VALE3
0,14040.0,6240.0,2290.0,-3660.0,5950.0,1670.0,1.01,30/09/2024,VIVT3
1,13680.0,6070.0,2040.0,-3410.0,5460.0,1220.0,0.74,30/06/2024,VIVT3
2,13550.0,6030.0,1910.0,-3370.0,5280.0,895.63,0.54,31/03/2024,VIVT3
3,13530.0,5830.0,2250.0,-3500.0,5760.0,1600.0,0.97,31/12/2023,VIVT3
4,13110.0,5660.0,2120.0,-3420.0,5540.0,1470.0,0.88,30/09/2023,VIVT3
5,12730.0,5690.0,1870.0,-3210.0,5080.0,1120.0,0.67,30/06/2023,VIVT3
6,12720.0,5510.0,1680.0,-3260.0,4940.0,834.67,0.50,31/03/2023,VIVT3
7,12660.0,5410.0,1960.0,-3260.0,5220.0,1130.0,0.67,31/12/2022,VIVT3
8,12200.0,5150.0,1730.0,-3230.0,4950.0,1440.0,0.86,30/09/2022,VIVT3
9,11830.0,5160.0,1480.0,-3100.0,4570.0,762.67,0.45,30/06/2022,VIVT3
10,11350.0,4890.0,1430.0,-3070.0,4510.0,756.21,0.45,31/03/2022,VIVT3
11,11500.0,4810.0,1860.0,-3070.0,4930.0,2630.0,1.56,31/12/2021,VIVT3
12,11030.0,4840.0,1900.0,-3050.0,4950.0,1320.0,0.78,30/09/2021,VIVT3
13,10650.0,4640.0,1780.0,-3010.0,4790.0,1340.0,0.80,30/06/2021,VIVT3
14,10850.0,4950.0,1550.0,-2910.0,4460.0,942.14,0.56,31/03/2021,VIVT3
15,11190.0,5250.0,1950.0,-2920.0,4880.0,1290.0,0.76,31/12/2020,VIVT3
16,10790.0,4930.0,1540.0,-2780.0,4320.0,1210.0,0.72,30/09/2020,VIVT3
17,10320.0,4890.0,1330.0,-2780.0,4100.0,1110.0,0.66,30/06/2020,VIVT3
18,10820.0,5350.0,1760.0,-2740.0,4510.0,1150.0,0.68,31/03/2020,VIVT3
19,11380.0,5570.0,1980.0,-2990.0,4970.0,1270.0,0.75,31/12/2019,VIVT3
20,11050.0,5560.0,1840.0,-2700.0,4540.0,965.11,0.57,30/09/2019,VIVT3
21,10870.0,5450.0,1630.0,-2640.0,4270.0,1420.0,0.84,30/06/2019,VIVT3
22,10970.0,5530.0,1770.0,-2590.0,4360.0,1340.0,0.79,31/03/2019,VIVT3
23,11090.0,5490.0,1720.0,-2320.0,4050.0,1490.0,0.88,31/12/2018,VIVT3
24,10760.0,5660.0,2740.0,-2029.9999999999998,4780.0,3180.0,1.88,30/09/2018,VIVT3
25,10820.0,5520.0,3190.0,-2009.9999999999998,5200.0,3170.0,1.87,30/06/2018,VIVT3
26,10790.0,5770.0,1800.0,-2000.0,3800.0,1100.0,0.65,31/03/2018,VIVT3
27,11030.0,5930.0,1780.0,-1990.0,3770.0,1520.0,0.90,31/12/2017,VIVT3
28,10890.0,5790.0,1710.0,-1960.0,3680.0,1220.0,0.72,30/09/2017,VIVT3
29,10700.0,5680.0,1570.0,-1960.0,3530.0,872.92,0.52,30/06/2017,VIVT3
30,10700.0,5680.0,1570.0,-1960.0,3530.0,872.92,0.52,31/03/2017,VIVT3
31,10870.0,5980.0,1810.0,-1820.0,3620.0,1210.0,0.72,31/12/2016,VIVT3
32,10690.0,5420.0,1440.0,-1970.0,3410.0,952.69,0.56,30/09/2016,VIVT3
33,10510.0,5210.0,1250.0,-1950.0,3200.0,699.5,0.41,30/06/2016,VIVT3
34,10430.0,5070.0,1880.0,-1910.0,3790.0,1220.0,0.72,31/03/2016,VIVT3
35,10760.0,5400.0,1490.0,-1870.0,3360.0,1080.0,0.64,31/12/2015,VIVT3
36,10580.0,5200.0,1340.0,-1840.0,3180.0,886.17,0.52,30/09/2015,VIVT3
37,9960.0,4890.0,1250.0,-1690.0,2950.0,869.82,0.51,30/06/2015,VIVT3
38,8980.0,4450.0,1160.0,-1410.0,2570.0,579.72,0.52,31/03/2015,VIVT3
39,9050.0,4630.0,1400.0,-1350.0,2750.0,1260.0,1.12,31/12/2014,VIVT3
40,8720.0,4430.0,1240.0,-1310.0,2550.0,1020.0,0.91,30/09/2014,VIVT3
41,8620.0,4500.0,1360.0,-1190.0,2550.0,1990.0,1.77,30/06/2014,VIVT3
42,8610.0,4220.0,1120.0,-1440.0,2560.0,660.77,0.59,31/03/2014,VIVT3
43,9060.0,4720.0,1390.0,-1430.0,2820.0,3720.0,3.30,31/12/2013,VIVT3
44,8620.0,4210.0,1010.0,-1370.0,2380.0,,0.00,30/09/2013,VIVT3
45,8490.0,4100.0,1130.0,-1450.0,2570.0,914.26,0.81,30/06/2013,VIVT3
46,8560.0,4150.0,1350.0,-1400.0,2750.0,810.18,0.72,31/03/2013,VIVT3
47,8910.0,4580.0,2420.0,-1440.0,3850.0,1470.0,1.31,31/12/2012,VIVT3
48,8460.0,4310.0,1530.0,-1390.0,2910.0,935.76,0.83,30/09/2012,VIVT3
49,8240.0,4390.0,1740.0,-1350.0,3090.0,1090.0,0.96,30/06/2012,VIVT3
50,8310.0,4080.0,1530.0,-1320.0,2850.0,957.45,0.85,31/03/2012,VIVT3
51,8670.0,4810.0,1990.0,-1320.0,3310.0,1460.0,1.30,31/12/2011,VIVT3
52,8260.0,4030.0000000000005,1430.0,-1400.0,2820.0,1330.0,1.18,30/09/2011,VIVT3
53,8230.0,4330.0,1730.0,-1330.0,3060.0,1140.0,1.02,30/06/2011,VIVT3
54,3970.0,1570.0,650.08,-538.51,1190.0,418.34,0.83,31/03/2011,VIVT3
55,3990.0,1720.0,851.4,,,571.09,1.13,31/12/2010,VIVT3
56,3970.0,1740.0,810.2,,,647.44,1.28,30/09/2010,VIVT3
57,3900.0,1700.0,1050.0,,,695.31,1.37,30/06/2010,VIVT3
58,3890.0,1690.0,706.89,,,402.97,0.80,31/03/2010,VIVT3
59,3990.0,1910.0,796.34,,,544.82,1.08,31/12/2009,VIVT3
60,3910.0,1630.0,824.55,,,600.26,1.19,30/09/2009,VIVT3
61,3940.0,1660.0,904.82,,,545.25,1.08,30/06/2009,VIVT3
62,3960.0,1640.0,831.23,,,482.64,0.95,31/03/2009,VIVT3
63,4160.0,1800.0,954.26,,,697.45,1.38,31/12/2008,VIVT3
64,4090.0,1920.0,994.3,,,597.77,1.18,30/09/2008,VIVT3
65,3880.0,1810.0,941.51,,,638.19,1.26,30/06/2008,VIVT3
66,3840.0,1720.0,842.83,,,490.32,0.97,31/03/2008,VIVT3
67,3740.0,1610.0,832.57,,,641.43,1.27,31/12/2007,VIVT3
68,3620.0,1650.0,876.27,,,525.7,1.04,30/09/2007,VIVT3
69,3620.0,1650.0,876.27,,,525.7,1.04,30/06/2007,VIVT3
70,3710.0,1740.0,1010.0,,,592.83,1.17,31/03/2007,VIVT3
71,3770.0,1790.0,967.12,,,723.21,1.43,31/12/2006,VIVT3
72,3650.0,1720.0,1270.0,,,811.83,1.60,30/09/2006,VIVT3
73,3610.0,1690.0,1050.0,,,694.12,1.41,30/06/2006,VIVT3
74,3620.0,1660.0,963.48,,,587.0,1.19,31/03/2006,VIVT3
75,3760.0,1750.0,1000.0,,,674.65,1.37,31/12/2005,VIVT3
76,3720.0,1800.0,1060.0,,,709.74,1.44,30/09/2005,VIVT3
77,3720.0,1800.0,1060.0,,,709.74,1.44,30/06/2005,VIVT3
78,3380.0,1520.0,852.9,,,489.9,0.00,31/03/2005,VIVT3
79,3450.0,1460.0,922.61,,,706.13,0.00,31/12/2004,VIVT3
80,3420.0,1530.0,926.36,,,538.28,0.00,30/09/2004,VIVT3
81,3170.0,1400.0,737.5,,,518.16,0.00,30/06/2004,VIVT3
82,3170.0,1400.0,737.5,,,518.16,0.00,31/03/2004,VIVT3
83,3270.0,1420.0,722.95,,,418.58,0.00,31/12/2003,VIVT3
84,3200.0,1430.0,613.33,,,660.04,0.00,30/09/2003,VIVT3
85,3150.0,1400.0,820.4,,,448.11,0.00,30/06/2003,VIVT3
86,2680.0,1110.0,510.57,,,220.57,0.00,31/03/2003,VIVT3
87,2750.0,1190.0,341.86,,,339.25,0.00,31/12/2002,VIVT3
88,2590.0,1100.0,672.66,,,341.36,0.00,30/09/2002,VIVT3
89,2400.0,1020.0,548.13,,,183.15,0.00,30/06/2002,VIVT3
90,2350.0,1000.0,515.75,,,212.12,0.00,31/03/2002,VIVT3
91,4800.0,2310.0,1230.0,,,1040.0,0.00,31/12/2001,VIVT3
92,2220.0,1010.0,541.26,,,290.45,0.00,30/06/2001,VIVT3
93,2029.9999999999998,869.15,491.38,,,242.03,0.00,31/03/2001,VIVT3
94,1960.0,878.55,673.34,,,678.83,0.00,31/12/2000,VIVT3
95,1940.0,888.3,588.34,,,365.15,0.00,30/09/2000,VIVT3
96,1790.0,762.47,456.91,,,265.68,0.00,30/06/2000,VIVT3
97,1620.0,638.36,292.76,,,160.41,0.00,31/03/2000,VIVT3
0,9860.0,3400.0,2009.9999999999998,-211.76,2220.0,1580.0,0.38,30/09/2024,WEGE3
1,9860.0,3400.0,2009.9999999999998,-211.76,2220.0,1580.0,0.38,30/06/2024,WEGE3
2,8029.999999999999,2670.0,1600.0,-166.53,1770.0,1330.0,0.32,31/03/2024,WEGE3
3,8560.0,2890.0,1660.0,-167.68,1830.0,1740.0,0.42,31/12/2023,WEGE3
4,8070.0,2610.0,1580.0,-157.6,1740.0,1310.0,0.31,30/09/2023,WEGE3
5,8170.0,2750.0,1680.0,-151.83,1830.0,1370.0,0.33,30/06/2023,WEGE3
6,8170.0,2750.0,1680.0,-151.83,1830.0,1370.0,0.33,31/03/2023,WEGE3
7,7700.0,2550.0,1540.0,-150.93,1690.0,1310.0,0.31,31/12/2022,WEGE3
8,7980.0,2410.0,1410.0,-153.83,1560.0,1190.0,0.28,30/09/2022,WEGE3
9,7190.0,1970.0,1120.0,-135.22,1260.0,912.97,0.22,30/06/2022,WEGE3
10,6830.0,1890.0,1100.0,-134.35,1230.0,943.9,0.22,31/03/2022,WEGE3
11,6830.0,1890.0,1100.0,-134.35,1230.0,943.9,0.22,31/12/2021,WEGE3
12,6540.0,1810.0,985.15,-139.79,1120.0,874.06,0.21,30/09/2021,WEGE3
13,5750.0,1750.0,1270.0,-126.75,1390.0,1130.0,0.27,30/06/2021,WEGE3
14,5750.0,1750.0,1270.0,-126.75,1390.0,1130.0,0.27,31/03/2021,WEGE3
15,4890.0,1600.0,860.44,-120.58,981.02,742.23,0.35,31/12/2020,WEGE3
16,4800.0,1510.0,817.48,-117.85,935.33,644.25,0.31,30/09/2020,WEGE3
17,4059.9999999999995,1230.0,619.47,-112.76,732.22,514.38,0.25,30/06/2020,WEGE3
18,4059.9999999999995,1230.0,619.47,-112.76,732.22,514.38,0.25,31/03/2020,WEGE3
19,3780.0,1150.0,564.18,-102.26,666.44,500.49,0.24,31/12/2019,WEGE3
20,3780.0,1150.0,564.18,-102.26,666.44,500.49,0.24,30/09/2019,WEGE3
21,3290.0,945.27,438.24,-98.97,537.21,389.0,0.19,30/06/2019,WEGE3
22,2930.0,857.61,367.23,-94.57,461.8,306.85,0.15,31/03/2019,WEGE3
23,3120.0,917.69,403.18,-86.63,489.81,335.28,0.16,31/12/2018,WEGE3
24,3240.0,949.01,408.85,-80.18,489.02,381.43,0.18,30/09/2018,WEGE3
25,3060.0,878.98,388.71,-76.81,465.52,336.61,0.16,30/06/2018,WEGE3
26,2550.0,723.6,306.3,-73.41,379.71,285.0,0.18,31/03/2018,WEGE3
27,2550.0,723.6,306.3,-73.41,379.71,285.0,0.18,31/12/2017,WEGE3
28,2440.0,733.23,316.35,-72.1,388.45,312.03,0.19,30/09/2017,WEGE3
29,2440.0,733.23,316.35,-72.1,388.45,312.03,0.19,30/06/2017,WEGE3
30,2130.0,637.35,262.01,-68.99,331.0,257.7,0.16,31/03/2017,WEGE3
31,2380.0,702.4,311.39,-89.21,400.6,323.19,0.20,31/12/2016,WEGE3
32,2240.0,618.96,254.25,-83.8,338.05,257.04,0.16,30/09/2016,WEGE3
33,2340.0,641.67,240.96,-85.09,326.05,255.0,0.16,30/06/2016,WEGE3
34,2420.0,672.75,257.07,-85.16,342.23,282.4,0.17,31/03/2016,WEGE3
35,2730.0,730.44,296.86,-85.14,382.0,383.92,0.24,31/12/2015,WEGE3
36,2550.0,724.8,312.69,-82.41,395.09,265.41,0.16,30/09/2015,WEGE3
37,2350.0,671.73,274.64,-77.51,352.15,260.88,0.16,30/06/2015,WEGE3
38,2130.0,638.62,274.06,-74.3,348.36,245.86,0.30,31/03/2015,WEGE3
39,2180.0,698.22,315.18,-67.81,382.99,263.29,0.33,31/12/2014,WEGE3
40,2060.0,638.53,287.1,-63.6,350.7,258.57,0.32,30/09/2014,WEGE3
41,1820.0,577.33,251.24,-60.26,311.5,227.99,0.28,30/06/2014,WEGE3
42,1780.0,570.42,240.84,-58.81,299.64,204.89,0.33,31/03/2014,WEGE3
43,1890.0,615.85,284.88,-56.78,341.65,237.44,0.38,31/12/2013,WEGE3
44,1760.0,599.25,271.18,-55.76,326.93,228.76,0.37,30/09/2013,WEGE3
45,1700.0,558.03,258.94,-53.61,312.55,204.97,0.33,30/06/2013,WEGE3
46,1700.0,558.03,258.94,-53.61,312.55,204.97,0.33,31/03/2013,WEGE3
47,1660.0,528.64,235.81,-53.97,289.79,183.16,0.30,31/12/2012,WEGE3
48,1610.0,498.59,222.11,-52.63,274.74,184.76,0.30,30/09/2012,WEGE3
49,1530.0,461.66,201.81,-52.16,253.97,139.82,0.23,30/06/2012,WEGE3
50,1370.0,391.97,148.68,-49.57,198.25,148.25,0.24,31/03/2012,WEGE3
51,1470.0,445.69,183.02,-48.64,231.66,156.25,0.25,31/12/2011,WEGE3
52,1320.0,418.27,193.4,-46.15,239.55,154.57,0.25,30/09/2011,WEGE3
53,1280.0,381.44,164.67,-45.74,210.41,154.56,0.25,30/06/2011,WEGE3
54,1130.0,310.66,122.04,-47.5,169.54,121.56,0.20,31/03/2011,WEGE3
55,1260.0,391.3,164.68,,,141.51,0.23,31/12/2010,WEGE3
56,1190.0,377.23,167.5,,,142.11,0.23,30/09/2010,WEGE3
57,1010.0,309.81,130.07,,,116.52,0.19,30/06/2010,WEGE3
58,931.91,308.61,140.39,,,119.65,0.19,31/03/2010,WEGE3
59,931.91,308.61,140.39,,,119.65,0.19,31/12/2009,WEGE3
60,1080.0,344.23,162.91,,,136.43,0.22,30/09/2009,WEGE3
61,1030.0,294.18,125.86,,,129.67,0.21,30/06/2009,WEGE3
62,1050.0,311.95,131.24,,,122.19,0.20,31/03/2009,WEGE3
63,1300.0,420.67,212.71,,,97.66,0.16,31/12/2008,WEGE3
64,1220.0,435.67,251.13,,,167.13,0.27,30/09/2008,WEGE3
65,1100.0,392.03,187.78,,,169.86,0.28,30/06/2008,WEGE3
66,1100.0,392.03,187.78,,,169.86,0.28,31/03/2008,WEGE3
67,1020.0,359.36,163.62,,,138.11,0.22,31/12/2007,WEGE3
68,1020.0,359.36,163.62,,,138.11,0.22,30/09/2007,WEGE3
69,1000.0,375.1,199.89,,,157.01,0.25,30/06/2007,WEGE3
70,923.53,367.93,181.11,,,151.02,0.24,31/03/2007,WEGE3
71,800.74,293.3,147.4,,,128.85,0.21,31/12/2006,WEGE3
72,825.5,298.43,160.54,,,133.45,0.22,30/09/2006,WEGE3
73,729.52,253.75,118.73,,,119.64,0.19,30/06/2006,WEGE3
74,662.31,237.91,104.07,,,117.56,0.19,31/03/2006,WEGE3
75,638.27,210.54,123.38,,,96.67,0.16,31/12/2005,WEGE3
76,638.27,210.54,123.38,,,96.67,0.16,30/09/2005,WEGE3
77,650.88,200.29,67.88,,,78.99,0.13,30/06/2005,WEGE3
78,650.88,200.29,67.88,,,78.99,0.13,31/03/2005,WEGE3
79,613.41,198.56,85.1,,,94.95,0.15,31/12/2004,WEGE3
80,591.97,226.95,109.25,,,106.86,0.17,30/09/2004,WEGE3
81,534.09,221.79,131.68,,,105.39,0.17,30/06/2004,WEGE3
82,464.24,184.52,104.49,,,95.46,0.15,31/03/2004,WEGE3
83,464.24,184.52,104.49,,,95.46,0.15,31/12/2003,WEGE3
84,468.76,181.63,91.8,,,85.51,0.14,30/09/2003,WEGE3
85,403.14,158.63,77.71,,,66.93,0.11,30/06/2003,WEGE3
86,403.14,158.63,77.71,,,66.93,0.11,31/03/2003,WEGE3
87,392.4,158.72,80.77,,,72.44,0.12,31/12/2002,WEGE3
88,320.85,115.59,71.29,,,67.11,0.11,30/09/2002,WEGE3
89,291.5,112.94,63.94,,,55.86,0.09,30/06/2002,WEGE3
90,259.29,88.75,37.72,,,28.29,0.05,31/03/2002,WEGE3
91,577.33,228.58,137.21,,,95.47,0.15,31/12/2001,WEGE3
92,266.5,97.56,64.35,,,50.11,0.08,30/06/2001,WEGE3
93,222.11,76.5,42.67,,,30.1,0.05,31/03/2001,WEGE3
94,226.0,87.79,45.5,,,36.17,0.06,31/12/2000,WEGE3
95,209.59,79.41,43.43,,,35.79,0.06,30/09/2000,WEGE3
96,209.59,79.41,43.43,,,35.79,0.06,30/06/2000,WEGE3
97,164.76,56.82,29.73,,,21.94,0.03,31/03/2000,WEGE3
0,341.69,212.6,149.46,-29.52,178.98,50.15,0.31,30/09/2024,WIZC3
1,341.69,212.6,149.46,-29.52,178.98,50.15,0.31,30/06/2024,WIZC3
2,291.14,175.98,128.07,-29.76,157.83,37.5,0.23,31/03/2024,WIZC3
3,321.94,211.84,126.66,-39.84,166.5,58.17,0.36,31/12/2023,WIZC3
4,321.94,211.84,126.66,-39.84,166.5,58.17,0.36,30/09/2023,WIZC3
5,251.71,150.86,98.06,-27.39,125.45,24.95,0.16,30/06/2023,WIZC3
6,260.21,152.88,85.85,-26.77,112.62,13.96,0.09,31/03/2023,WIZC3
7,260.21,152.88,85.85,-26.77,112.62,13.96,0.09,31/12/2022,WIZC3
8,250.55,138.3,73.63,-36.6,110.23,13.84,0.09,30/09/2022,WIZC3
9,245.46,145.07,90.13,-20.67,110.8,33.02,0.21,30/06/2022,WIZC3
10,245.46,145.07,90.13,-20.67,110.8,33.02,0.21,31/03/2022,WIZC3
11,214.28,125.98,80.8,-18.5,99.31,35.58,0.22,31/12/2021,WIZC3
12,178.14,98.49,76.3,-6.11,82.41,35.27,0.22,30/09/2021,WIZC3
13,193.98,112.38,58.08,-6.86,64.94,22.01,0.14,30/06/2021,WIZC3
14,224.33,146.78,104.17,-8.51,112.68,61.72,0.39,31/03/2021,WIZC3
15,224.33,146.78,104.17,-8.51,112.68,61.72,0.39,31/12/2020,WIZC3
16,236.05,174.42,60.41,-17.04,77.45,29.66,0.19,30/09/2020,WIZC3
17,149.54,110.29,60.82,-21.38,82.2,34.8,0.22,30/06/2020,WIZC3
18,169.67,123.24,79.55,-9.34,88.89,49.55,0.31,31/03/2020,WIZC3
19,169.67,123.24,79.55,-9.34,88.89,49.55,0.31,31/12/2019,WIZC3
20,179.47,129.29,94.77,-8.53,103.3,60.07,0.38,30/09/2019,WIZC3
21,179.47,129.29,94.77,-8.53,103.3,60.07,0.38,30/06/2019,WIZC3
22,164.92,115.46,81.9,-7.94,89.84,52.46,0.33,31/03/2019,WIZC3
23,154.37,110.28,86.13,-12.02,98.15,53.06,0.33,31/12/2018,WIZC3
24,154.17,114.04,92.86,-183.11,275.96,48.57,0.30,30/09/2018,WIZC3
25,151.61,111.79,81.27,-7.79,89.06,51.16,0.32,30/06/2018,WIZC3
26,146.15,109.07,73.81,-8.23,82.03,47.42,0.30,31/03/2018,WIZC3
27,133.08,97.77,52.65,-7.48,60.13,30.57,0.19,31/12/2017,WIZC3
28,134.29,93.01,47.65,-13.98,61.64,31.75,0.20,30/09/2017,WIZC3
29,141.32,103.62,76.38,-2.24,78.62,50.08,0.31,30/06/2017,WIZC3
30,131.63,100.28,56.62,-2.59,59.22,31.46,0.20,31/03/2017,WIZC3
31,122.49,89.59,66.22,-2.35,68.57,46.12,0.29,31/12/2016,WIZC3
32,109.81,76.19,49.73,-1.77,51.5,35.7,0.22,30/09/2016,WIZC3
33,102.75,70.72,54.29,-1.16,55.45,36.81,0.23,30/06/2016,WIZC3
34,98.38,67.15,53.36,-1.13,54.49,38.95,0.24,31/03/2016,WIZC3
35,92.81,61.33,47.65,,48.48,33.61,0.21,31/12/2015,WIZC3
36,88.94,57.27,43.03,,43.94,30.64,0.19,30/09/2015,WIZC3
37,94.58,64.72,47.79,,48.53,31.71,0.20,30/06/2015,WIZC3
38,95.29,66.64,19.82,,20.28,5.25,0.03,31/03/2015,WIZC3
39,84.99,56.74,42.97,,43.38,29.43,0.18,31/12/2014,WIZC3
0,1310.0,803.62,250.38,-207.38,457.75,151.91,0.49,30/09/2024,YDUQ3
1,1320.0,752.68,203.07,-210.77,413.85,24.34,0.08,30/06/2024,YDUQ3
2,1460.0,961.45,297.91,-211.17,509.08,150.49,0.49,31/03/2024,YDUQ3
3,1230.0,689.42,23.9,-203.03,226.92,-120.95,-  0.39,31/12/2023,YDUQ3
4,1300.0,789.42,258.4,-194.94,453.35,92.52,0.30,30/09/2023,YDUQ3
5,1310.0,757.62,213.01,-202.17,415.18,31.96,0.10,30/06/2023,YDUQ3
6,1310.0,833.82,309.26,-185.13,494.39,148.82,0.48,31/03/2023,YDUQ3
7,1100.0,594.96,74.39,-182.26,256.64,-85.22,-  0.28,31/12/2022,YDUQ3
8,1100.0,594.96,74.39,-182.26,256.64,-85.22,-  0.28,30/09/2022,YDUQ3
9,1130.0,603.26,125.9,-178.99,304.89,-63.68,-  0.21,30/06/2022,YDUQ3
10,1190.0,727.27,219.56,-176.62,396.18,76.04,0.25,31/03/2022,YDUQ3
11,1050.0,507.4,28.02,-174.29,202.31,-74.35,-  0.24,31/12/2021,YDUQ3
12,1100.0,596.79,165.55,-195.75,361.29,72.83,0.24,30/09/2021,YDUQ3
13,1160.0,659.44,194.31,-154.57,348.88,116.47,0.38,30/06/2021,YDUQ3
14,1080.0,625.49,158.72,-154.41,313.12,43.23,0.14,31/03/2021,YDUQ3
15,963.03,445.2,-63.73,-177.96,114.23,-102.64,-  0.33,31/12/2020,YDUQ3
16,976.34,542.16,185.85,-146.31,332.15,112.48,0.36,30/09/2020,YDUQ3
17,991.1,547.1,-10.32,-121.52,111.21,-79.54,-  0.26,30/06/2020,YDUQ3
18,991.1,547.1,-10.32,-121.52,111.21,-79.54,-  0.26,31/03/2020,YDUQ3
19,842.04,448.69,156.8,-75.4,232.2,58.06,0.19,31/12/2019,YDUQ3
20,833.14,463.72,203.55,-98.54,302.09,152.51,0.49,30/09/2019,YDUQ3
21,957.23,559.35,248.67,-93.38,342.05,194.77,0.63,30/06/2019,YDUQ3
22,932.63,572.56,291.0,-93.63,384.63,240.8,0.78,31/03/2019,YDUQ3
23,867.02,410.82,37.13,-51.47,88.6,16.3,0.05,31/12/2018,YDUQ3
24,852.88,487.3,227.19,-47.4,274.6,194.32,0.63,30/09/2018,YDUQ3
25,963.75,536.11,226.12,-47.96,274.07,236.9,0.77,30/06/2018,YDUQ3
26,935.73,552.34,281.57,-48.55,330.12,197.36,0.62,31/03/2018,YDUQ3
27,838.46,362.55,,-45.43,45.41,-12.79,-  0.04,31/12/2017,YDUQ3
28,808.07,397.85,174.97,-48.61,230.91,149.3,0.48,30/09/2017,YDUQ3
29,913.43,444.85,199.3,-53.88,253.18,166.26,0.54,30/06/2017,YDUQ3
30,819.02,396.61,161.93,-46.35,208.28,121.83,0.38,31/03/2017,YDUQ3
31,796.87,311.35,162.46,-54.1,216.56,124.3,0.40,31/12/2016,YDUQ3
32,763.06,370.97,149.3,-44.42,193.73,135.71,0.43,30/09/2016,YDUQ3
33,835.3,340.81,-1.28,-45.13,43.4,-19.96,-  0.06,30/06/2016,YDUQ3
34,792.91,355.96,149.07,-48.23,197.3,128.48,0.42,31/03/2016,YDUQ3
35,718.17,295.12,68.41,-48.46,116.87,65.1,0.21,31/12/2015,YDUQ3
36,724.59,340.41,162.68,-39.3,201.98,157.05,0.51,30/09/2015,YDUQ3
37,774.34,324.33,128.01,-37.85,165.86,131.95,0.43,30/06/2015,YDUQ3
38,722.32,319.06,156.79,-38.91,195.7,130.58,0.42,31/03/2015,YDUQ3
39,652.38,277.55,93.37,-39.71,133.08,80.89,0.26,31/12/2014,YDUQ3
40,624.76,281.21,136.91,-27.12,164.03,133.02,0.42,30/09/2014,YDUQ3
41,589.13,240.38,84.45,-21.6,106.04,85.98,0.29,30/06/2014,YDUQ3
42,538.21,229.49,109.92,-19.52,129.44,125.76,0.43,31/03/2014,YDUQ3
43,436.01,162.72,46.84,-18.96,65.8,45.1,0.15,31/12/2013,YDUQ3
44,438.19,188.05,84.07,-16.79,100.86,86.3,0.29,30/09/2013,YDUQ3
45,443.56,173.06,48.62,-17.95,66.56,46.66,0.16,30/06/2013,YDUQ3
46,413.25,170.64,69.02,-18.04,87.06,66.64,0.69,31/03/2013,YDUQ3
47,361.67,122.05,29.06,-19.24,48.3,14.9,0.18,31/12/2012,YDUQ3
48,349.65,137.98,52.6,-14.05,66.65,39.81,0.48,30/09/2012,YDUQ3
49,341.42,114.91,20.71,-16.31,37.02,15.06,0.18,30/06/2012,YDUQ3
