,preço_lucro,preço_vpa,preço_receita_líquida,preço_fco,preço_fcf,preço_ativo_total,preço_ebit,preço_capital_giro,preço_ncav,ev_ebit,ev_ebitda,ev_receita_líquida,ev_fco,ev_fcf,ev_ativo_total,market_cap_empresa,enterprise_value,dividend_yield,datas,tic
1,-1.30,-0.15,0.85,-4.52,-4.29,0.13,-1.97,-0.75,-0.06,-8.65,-21.40,3.72,-19.88,-18.88,0.56,195.42,10530.0,0.0,30/06/2025,OIBR4
2,0.17,-0.17,0.82,-3.05,-3.12,0.12,-1.83,-1.06,-0.07,-7.73,-19.70,3.47,-12.90,-13.17,0.53,241.65,10320.0,0.0,31/03/2025,OIBR4
3,0.29,-0.17,0.86,-2.04,-2.27,0.14,-1.40,-94.07,-0.08,-5.55,-9.28,3.41,-8.09,-8.99,0.55,420.48,10850.0,0.0,31/12/2024,OIBR4
4,0.06,-0.05,0.09,-0.24,-0.24,0.04,-0.33,-0.36,-0.02,-4.18,-10.35,1.10,-3.13,-3.03,0.47,296.32,9600.0,0.0,30/09/2024,OIBR4
5,0.09,-0.05,0.09,-0.30,-0.43,0.04,-0.33,-0.16,-0.02,-2.96,-7.05,0.80,-2.77,-3.91,0.34,296.29,7280.0,0.0,30/06/2024,OIBR4
6,-0.18,-0.04,0.13,-0.52,-0.78,0.05,-0.58,-0.15,-0.02,-12.25,-38.99,2.80,-10.97,-16.49,1.00,467.93,26290.0,0.0,31/03/2024,OIBR4
7,-0.22,-0.04,0.13,-0.44,-0.53,0.05,-0.68,-0.19,-0.02,-13.39,-95.33,2.49,-8.64,-10.40,0.92,467.46,24160.0,0.0,31/12/2023,OIBR4
8,-0.05,-0.04,0.11,-0.71,-0.74,0.04,-0.07,-0.28,-0.02,-1.38,-1.58,2.33,-14.89,-15.47,0.79,458.65,23400.0,0.0,30/09/2023,OIBR4
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,30/06/2023,OIBR4
10,-0.07,-0.07,0.15,-0.36,-0.28,0.06,-0.09,-1.07,-0.03,-1.23,-1.53,2.08,-5.05,-3.89,0.77,727.19,21880.0,0.0,31/03/2023,OIBR4
11,-0.86,-0.75,1.57,-6.38,-4.13,0.56,-0.90,-26.02,-0.32,-1.47,-1.91,2.56,-10.37,-6.72,0.91,7550.0,26850.0,0.0,31/12/2022,OIBR4
12,-1.15,-1.65,0.36,-3.72,-1.21,0.08,-1.25,1.03,-0.08,-6.68,21.83,1.93,-19.92,-6.47,0.41,1570.0,20140.0,0.0,30/09/2022,OIBR4
13,-1.49,9.74,0.73,7.72,-3.50,0.15,-2.78,0.99,-0.18,-7.51,15.89,1.98,20.86,-9.46,0.40,3980.0,20350.0,0.0,30/06/2022,OIBR4
14,-1.93,6.82,0.68,6.05,-4.08,0.09,-2.67,0.37,-0.12,-12.27,24.64,3.14,27.80,-18.76,0.41,3710.0,32439.999999999996,0.0,31/03/2022,OIBR4
15,-1.05,-11.87,0.86,-81.11,-3.79,0.12,-4.40,0.45,-0.15,-17.27,17.90,3.36,-317.95,-14.84,0.45,5110.0,35180.0,0.0,31/12/2021,OIBR4
16,-1.96,9.08,1.07,-12.61,-2.35,0.13,-6.43,0.42,-0.19,-23.00,11.05,3.84,-45.10,-8.40,0.46,6170.0,34490.0,0.0,30/09/2021,OIBR4
17,-4.36,2.04,1.32,43.56,-5.60,0.16,-8.67,0.68,-0.23,-23.63,10.63,3.60,118.76,-15.27,0.43,7430.0,32560.000000000004,0.0,30/06/2021,OIBR4
18,-1.85,2.86,1.48,3.87,9.46,0.19,-9.09,1.14,-0.24,-23.51,11.91,3.84,10.01,24.47,0.48,9520.0,34970.0,0.0,31/03/2021,OIBR4
19,-1.42,1.93,1.61,3.39,13.64,0.20,-8.25,0.95,-0.30,-18.54,13.27,3.62,7.62,30.65,0.45,11350.0,33590.0,0.0,31/12/2020,OIBR4
20,-0.92,2.25,0.71,2.63,-4.66,0.19,-16.06,2.23,-0.22,-37.73,5.23,1.67,6.17,-10.95,0.44,10150.0,31620.0,0.0,30/09/2020,OIBR4
21,-0.81,1.78,0.75,3.26,-3.94,0.20,-3.79,1.98,-0.25,-7.94,9.66,1.56,6.82,-8.24,0.41,9770.0,30030.0,0.0,30/06/2020,OIBR4
22,-0.50,0.69,0.40,2.36,-1.65,0.11,-2.12,1.00,-0.14,-6.53,7.62,1.23,7.27,-5.10,0.33,5890.0,24240.0,0.0,31/03/2020,OIBR4
23,-0.64,0.32,0.28,2.47,-1.12,0.08,-1.92,0.93,-0.12,-6.49,4.96,0.96,8.35,-3.78,0.27,3170.0,19310.0,0.0,31/12/2019,OIBR4
24,-0.73,0.37,0.36,4.73,-1.47,0.10,-0.89,0.90,-0.17,-2.47,-12.72,0.99,13.12,-4.07,0.28,5530.0,20460.0,0.0,30/09/2019,OIBR4
25,-1.72,0.38,0.46,6.68,-2.30,0.13,-1.92,0.98,-0.24,-4.23,16.55,1.02,14.69,-5.06,0.28,8660.0,21480.0,0.0,30/06/2019,OIBR4
26,-1.66,0.33,0.41,5.76,-2.45,0.11,-1.92,0.74,-0.23,-4.09,11.98,0.88,12.25,-5.20,0.24,8640.0,19000.0,0.0,31/03/2019,OIBR4
27,0.18,0.20,0.20,1.55,-1.88,0.07,-0.84,0.42,-0.14,-3.13,30.41,0.75,5.77,-6.99,0.25,4450.0,16510.0,0.0,31/12/2018,OIBR4
28,0.19,0.19,0.22,1.77,-2.34,0.07,-1.78,0.37,-0.18,-5.93,5.66,0.73,5.88,-7.79,0.24,5260.0,16329.999999999998,0.0,30/09/2018,OIBR4
29,0.08,0.08,0.10,0.73,-1.27,0.03,-0.91,0.16,-0.09,-4.97,4.33,0.55,3.98,-6.90,0.19,2440.0,12560.0,0.0,30/06/2018,OIBR4
30,0.09,0.08,0.09,0.50,-3.71,0.03,-0.90,0.16,-0.08,-4.24,3.81,0.44,2.36,-17.48,0.15,2680.0,10140.0,0.0,31/03/2018,OIBR4
31,-0.44,-0.20,0.12,0.64,44.90,0.04,-1.19,-0.06,-0.02,-21.50,18.47,2.13,11.53,811.70,0.74,3110.0,50760.0,0.0,31/12/2017,OIBR4
32,-0.50,0.40,0.14,0.61,2.60,0.04,6.10,-0.08,-0.03,87.56,7.38,1.97,8.70,37.27,0.58,3670.0,47780.0,0.0,30/09/2017,OIBR4
33,-0.37,0.34,0.12,0.45,0.91,0.03,5.95,-0.07,-0.03,98.41,7.36,1.94,7.49,15.00,0.58,3450.0,47950.0,0.0,30/06/2017,OIBR4
34,-0.55,0.26,0.11,0.85,16.02,0.04,22.33,-0.08,-0.03,340.11,6.97,1.74,12.91,243.98,0.54,3450.0,44150.0,0.0,31/03/2017,OIBR4
35,-0.42,0.25,0.11,0.93,-18.48,0.04,48.26,-0.09,-0.03,732.26,6.90,1.69,14.18,-280.38,0.54,3450.0,43980.0,0.0,31/12/2016,OIBR4
36,-0.39,0.30,0.11,0.96,-8.87,0.04,2.36,-0.09,-0.03,36.42,6.83,1.70,14.83,-136.89,0.56,3450.0,44720.0,0.0,30/09/2016,OIBR4
37,-0.40,0.28,0.11,1.55,-1.37,0.04,1.63,-0.09,-0.03,25.48,6.38,1.69,24.22,-21.33,0.59,3450.0,45210.0,0.0,30/06/2016,OIBR4
38,-0.13,0.05,0.03,-1.26,-0.20,0.01,0.42,0.12,-0.01,21.57,5.84,1.63,-64.80,-10.11,0.47,718.5,44070.0,0.0,31/03/2016,OIBR4
39,-0.21,0.08,0.04,-0.96,-0.22,0.01,0.38,0.08,-0.01,16.99,5.89,1.68,-43.56,-9.72,0.47,942.2,45900.0,0.0,31/12/2015,OIBR4
40,-0.33,0.10,0.06,0.29,0.55,0.02,0.40,0.09,-0.03,11.39,5.29,1.76,8.24,15.58,0.49,2190.0,49100.0,0.0,30/09/2015,OIBR4
41,-0.74,0.18,0.11,14.43,-0.98,0.03,0.69,0.16,-0.06,9.69,4.68,1.56,203.08,-13.73,0.47,3150.0,43870.0,0.0,30/06/2015,OIBR4
42,-0.98,0.28,0.17,0.83,2.32,0.05,1.06,0.68,-0.06,9.03,4.54,1.48,7.10,19.82,0.39,4940.0,42080.0,0.0,31/03/2015,OIBR4
43,-1.15,0.28,0.18,0.91,1.10,0.05,0.89,0.75,-0.06,6.78,3.77,1.36,6.96,8.34,0.37,5090.0,38490.0,0.0,31/12/2014,OIBR4
44,9.18,0.45,0.35,-3.21,2.38,0.10,1.72,1.32,-0.15,9.62,5.24,1.97,-17.94,13.34,0.57,11300.0,61470.0,0.0,30/09/2014,OIBR4
45,8.13,0.45,0.37,-3.19,2.15,0.10,1.81,2.82,-0.14,9.57,5.40,1.99,-16.90,11.37,0.54,11270.0,58690.0,0.23629999999999998,30/06/2014,OIBR4
46,2.26,0.28,0.12,0.63,1.09,0.05,0.55,2.00,-0.06,5.86,3.37,1.24,6.67,11.63,0.50,3360.0,35020.0,0.1666,31/03/2014,OIBR4
47,4.55,0.59,0.24,0.97,6.42,0.10,1.28,3.16,-0.12,7.64,4.23,1.42,5.74,38.17,0.58,6980.0,40410.0,0.2158,31/12/2013,OIBR4
48,8.94,0.62,0.23,1.23,-5.07,0.09,1.48,12.67,-0.11,8.74,4.45,1.33,7.25,-29.96,0.56,6550.0,38150.0,0.22719999999999999,30/09/2013,OIBR4
49,6.54,0.70,0.26,1.19,-43.12,0.11,1.62,21.36,-0.13,8.73,4.65,1.41,6.41,-233.08,0.59,7640.0,40120.0,0.1611,30/06/2013,OIBR4
50,5.55,0.82,0.31,1.88,-7.46,0.13,1.72,2.85,-0.16,7.74,4.46,1.41,8.47,-33.55,0.58,9460.0,40010.0,0.196,31/03/2013,OIBR4
51,7.21,1.14,0.51,3.33,-8.75,0.19,2.70,3.18,-0.24,8.92,5.32,1.69,11.01,-28.88,0.62,13550.0,42480.0,0.1284,31/12/2012,OIBR4
52,9.85,1.32,0.75,3.20,15.80,0.22,4.23,4.18,-0.29,12.21,7.15,2.15,9.24,45.58,0.64,15850.0,43040.0,0.1108,30/09/2012,OIBR4
53,13.78,1.57,1.20,9.17,-36.96,0.28,6.99,3.34,-0.38,17.73,10.42,3.04,23.26,-93.71,0.71,19260.0,46380.0,0.1198,30/06/2012,OIBR4
54,4.01,0.36,0.51,2.46,17.31,0.08,2.90,0.46,-0.12,13.69,8.27,2.40,11.63,81.75,0.36,5800.0,25670.0,0.1353,31/03/2012,OIBR4
55,5.82,0.55,0.63,3.18,5.99,0.18,3.73,1.61,-0.34,5.34,3.20,0.91,4.55,8.56,0.26,6270.0,8370.0,0.0154,31/12/2011,OIBR4
56,3.73,0.55,0.61,2.76,5.09,0.20,3.12,3.47,-0.36,4.36,2.81,0.86,3.86,7.12,0.29,6270.0,8180.0,0.0154,30/09/2011,OIBR4
57,3.41,0.57,0.60,2.40,4.02,0.22,2.56,-22.04,-0.37,3.58,2.46,0.84,3.36,5.63,0.31,6270.0,8189.999999999999,0.0154,30/06/2011,OIBR4
58,3.48,0.51,0.58,2.04,2.79,0.22,2.56,3.01,-0.44,3.40,2.33,0.77,2.70,3.70,0.29,6270.0,7750.0,0.0154,31/03/2011,OIBR4
59,2.97,0.52,0.57,1.71,2.20,0.22,2.38,3.26,-0.43,3.02,2.11,0.72,2.17,2.79,0.28,6270.0,7420.0,0.0154,31/12/2010,OIBR4
60,4.232.72,523.61,563.28,1.730.70,3.934.92,226.81,2.558.80,2.631.76,-471.87,2.742.44,NA,603.70,1.854.91,4.217.33,243.09,6270000.0,6270000.0,0.0154,30/09/2010,OIBR4
61,5.326.56,550.26,549.34,1.647.91,3.956.76,230.54,2.896.88,4.137.41,-438.86,3.105.00,NA,588.80,1.766.30,4.241.03,247.10,6270000.0,6270000.0,0.0154,30/06/2010,OIBR4
62,-8.212.21,568.62,546.57,1.644.67,NA,235.36,-8.307.47,4.467.90,-441.22,-8.905.35,NA,585.90,1.763.03,NA,252.29,6270000.0,6270000.0,0.0154,31/03/2010,OIBR4
63,-5.12,0.53,0.54,1.81,NA,0.26,-4.60,5.01,-0.56,-7.23,NA,0.84,2.84,NA,0.40,6270.0,9190.0,0.0154,31/12/2009,OIBR4
64,-5.40,0.53,0.54,1.91,NA,0.26,-4.37,3.88,-0.59,-7.07,NA,0.87,3.10,NA,0.42,6270.0,9470.0,0.0154,30/09/2009,OIBR4
65,-4.80,1.15,0.49,1.83,NA,0.33,-4.05,4.78,-0.51,-7.05,NA,0.86,3.20,NA,0.57,5960.0,9480.0,0.0154,30/06/2009,OIBR4
66,8.69,0.88,0.48,1.77,NA,0.31,3.85,4.27,-0.53,6.93,NA,0.87,3.20,NA,0.55,5960.0,9800.0,0.0154,31/03/2009,OIBR4
67,5.28,0.87,0.48,1.78,NA,0.31,2.94,4.04,-0.54,5.05,NA,0.83,3.06,NA,0.53,5960.0,9360.0,0.0154,31/12/2008,OIBR4
68,5.17,0.88,0.48,NA,NA,0.32,3.18,4.81,-0.57,5.75,NA,0.87,NA,NA,0.58,5960.0,9820.0,0.0154,30/09/2008,OIBR4
69,5.18,0.91,0.49,NA,NA,0.34,3.34,3.90,-0.63,5.34,NA,0.78,NA,NA,0.54,5960.0,8690.0,0.0154,30/06/2008,OIBR4
70,6.01,0.96,0.49,NA,NA,0.35,3.86,3.04,-0.66,5.82,NA,0.74,NA,NA,0.52,5960.0,8210.0,0.0154,31/03/2008,OIBR4
71,6.82,0.98,0.49,NA,NA,0.35,4.04,3.46,-0.65,5.91,NA,0.72,NA,NA,0.51,5960.0,7960.0,0.0154,31/12/2007,OIBR4
72,6.47,0.93,0.50,NA,NA,0.36,4.11,3.55,-0.72,6.32,NA,0.77,NA,NA,0.56,5960.0,8360.0,0.0154,30/09/2007,OIBR4
73,7.78,0.96,0.50,NA,NA,0.37,4.59,3.92,-0.71,7.38,NA,0.81,NA,NA,0.60,5960.0,8750.0,0.0154,30/06/2007,OIBR4
74,8.483.60,989.80,517.69,NA,NA,347.33,5.629.49,4.977.95,-599.55,6.164.13,NA,566.85,NA,NA,380.32,5960000.0,5960000.0,0.0154,31/03/2007,OIBR4
75,12.584.02,984.25,528.44,NA,NA,340.12,6.683.18,3.891.01,-599.84,7.318.19,NA,578.66,NA,NA,372.44,5960000.0,5960000.0,0.0154,31/12/2006,OIBR4
76,-61.747.12,1.000.32,536.21,NA,NA,353.19,42.053.82,5.821.04,-602.46,46.052.14,NA,587.19,NA,NA,386.77,5960000.0,5960000.0,0.0154,30/09/2006,OIBR4
77,-24.113.64,1.012.37,538.96,NA,NA,364.42,-112.282.66,167.623.23,-571.32,-122.962.98,NA,590.22,NA,NA,399.09,5960000.0,5960000.0,0.0154,30/06/2006,OIBR4
78,-17.867.75,979.05,529.74,NA,NA,361.60,-106.945.03,-4.083.694.71,-573.29,-117.229.21,NA,580.68,NA,NA,396.38,5900000.0,5900000.0,0.0154,31/03/2006,OIBR4
79,-17.737.60,979.95,531.27,NA,NA,322.00,-64.486.85,-58.798.29,-475.70,-70.680.63,NA,582.30,NA,NA,352.92,5900000.0,5900000.0,0.0154,31/12/2005,OIBR4
80,-295.549.70,875.99,537.95,NA,NA,335.57,11.770.78,8.970.09,-579.06,12.901.26,NA,589.61,NA,NA,367.80,5900000.0,5900000.0,0.0154,30/09/2005,OIBR4
81,31.964.07,864.40,549.77,NA,NA,330.36,7.365.27,5.576.21,-591.45,8.072.75,NA,602.58,NA,NA,362.10,5900000.0,5900000.0,0.0154,30/06/2005,OIBR4
82,36.644.87,838.75,570.77,NA,NA,325.09,6.528.68,4.464.59,-602.48,7.155.84,NA,625.59,NA,NA,356.32,5900000.0,5900000.0,0.0154,31/03/2005,OIBR4
83,19.252.46,822.70,588.23,NA,NA,306.41,5.553.21,5.368.18,-537.10,6.091.69,NA,645.27,NA,NA,336.12,5850000.0,5850000.0,0.0154,31/12/2004,OIBR4
84,-99.160.17,796.08,614.88,NA,NA,313.95,10.077.98,3.710.13,-602.56,11.055.10,NA,674.50,NA,NA,344.38,5850000.0,5850000.0,0.0154,30/09/2004,OIBR4
85,-90.047.27,809.05,637.48,NA,NA,331.57,8.877.37,5.028.98,-632.47,9.738.69,NA,699.33,NA,NA,363.74,5850000.0,5850000.0,0.0154,30/06/2004,OIBR4
86,-172.961.78,813.15,656.94,NA,NA,333.34,7.498.40,8.659.59,-604.36,8.225.27,NA,720.62,NA,NA,365.66,5850000.0,5850000.0,0.0154,31/03/2004,OIBR4
87,-209.041.05,793.67,668.10,NA,NA,345.04,6.934.77,190.782.58,-612.37,7.613.21,NA,733.46,NA,NA,378.80,5800000.0,5810000.0,0.0154,31/12/2003,OIBR4
88,11.320.19,758.25,685.35,NA,NA,341.72,3.719.40,66.513.78,-627.93,4.083.62,NA,752.46,NA,NA,375.18,5800000.0,5810000.0,0.0154,30/09/2003,OIBR4
89,11.183.11,767.88,706.64,NA,NA,346.20,3.942.06,16.333.33,-655.74,4.328.25,NA,775.87,NA,NA,380.12,5800000.0,5810000.0,0.0154,30/06/2003,OIBR4
90,10.280.99,773.40,723.76,NA,NA,341.60,4.037.95,6.391.71,-676.62,4.433.32,NA,794.62,NA,NA,375.05,5800000.0,5810000.0,0.0154,31/03/2003,OIBR4
91,11.882.28,751.00,739.54,NA,NA,339.79,4.315.45,6.182.89,-689.81,4.732.51,NA,811.02,NA,NA,372.63,5730000.0,5730000.0,0.0154,31/12/2002,OIBR4
92,11.570.66,759.14,765.47,NA,NA,368.02,4.767.68,14.438.61,-751.47,5.228.61,NA,839.48,NA,NA,403.60,5730000.0,5740000.0,0.0154,30/09/2002,OIBR4
93,12.231.05,758.02,793.78,NA,NA,367.38,5.142.73,38.087.14,-726.50,5.640.00,NA,870.54,NA,NA,402.91,5730000.0,5740000.0,0.0154,30/06/2002,OIBR4
94,17.221.70,763.63,820.31,NA,NA,373.42,7.011.66,-9.350.28,-677.80,7.689.44,NA,899.60,NA,NA,409.52,5730000.0,5740000.0,0.0154,31/03/2002,OIBR4
95,18.373.88,752.81,839.10,NA,NA,367.64,7.796.04,-8.825.23,-664.43,8.538.70,NA,919.03,NA,NA,402.66,5660000.0,5660000.0,0.0154,31/12/2001,OIBR4
96,16.427.73,721.42,996.32,NA,NA,390.29,8.259.89,95.073.40,-857.96,9.046.00,NA,1.091.15,NA,NA,427.43,5660000.0,5660000.0,0.0154,30/06/2001,OIBR4
97,11.364.29,718.09,1.127.00,NA,NA,412.05,7.325.47,-7.294.24,-853.68,8.022.37,NA,1.234.21,NA,NA,451.25,5650000.0,5650000.0,0.0154,31/03/2001,OIBR4
98,11.455.77,722.42,1.355.38,NA,NA,413.30,8.278.36,-9.961.98,-880.54,9.065.50,NA,1.484.25,NA,NA,452.60,5650000.0,5650000.0,0.0154,31/12/2000,OIBR4
99,NA,735.31,NA,NA,NA,384.80,NA,-2.435.92,-606.32,NA,NA,NA,NA,NA,425.85,4970000.0,4970000.0,0.0154,30/09/2000,OIBR4
100,1.348.23,19.08,55.51,NA,NA,13.06,1.009.69,672.57,-44.07,1.083.95,NA,59.59,NA,NA,14.02,123570.0,123630.0,0.0154,30/06/2000,OIBR4
101,-6.618.80,19.21,82.23,NA,NA,14.27,5.659.83,645.21,-60.73,6.072.20,NA,88.22,NA,NA,15.31,123570.0,123550.0,0.0154,31/03/2000,OIBR4
0,-0.85,2.45,0.40,-6.95,-4.70,0.29,-1.17,7.12,-0.34,-3.47,-4.16,1.19,-20.58,-13.91,0.86,2380.0,7040.0,0.0,16/12/2025,ONCO3
1,-0.40,1.17,0.19,-3.31,-2.24,0.14,-0.56,3.40,-0.16,-2.86,-3.42,0.98,-16.95,-11.45,0.71,1130.0,5800.0,0.0,30/09/2025,ONCO3
2,-3.71,1.23,0.57,-9.20,-6.42,0.34,-8.77,3.63,-0.54,-21.19,-127.00,1.38,-22.22,-15.51,0.82,3510.0,8480.0,0.0,30/06/2025,ONCO3
3,-3.88,1.04,0.50,-24.21,-9.40,0.29,-13.51,1.66,-0.52,-34.80,78.46,1.28,-62.36,-24.20,0.74,3120.0,8020.0,0.0,31/03/2025,ONCO3
4,-5.48,1.12,0.57,-19.15,-8.87,0.32,-29.51,1.60,-0.61,-70.59,41.01,1.36,-45.80,-21.21,0.76,3540.0,8470.0,0.0,31/12/2024,ONCO3
5,40.99,0.77,0.48,-6.94,-4.42,0.24,3.90,1.20,-0.49,10.78,7.89,1.33,-19.19,-12.21,0.66,2930.0,8090.0,0.0,30/09/2024,ONCO3
6,19.99,1.01,0.66,-12.40,-6.26,0.32,5.17,1.57,-0.66,11.94,8.74,1.51,-28.61,-14.45,0.73,3850.0,8880.0,0.0,30/06/2024,ONCO3
7,17.08,1.56,0.63,57.73,-14.01,0.37,5.01,5.14,-0.53,11.10,8.10,1.41,127.94,-31.04,0.81,3590.0,7950.0,0.0,31/03/2024,ONCO3
8,24.05,2.33,0.98,-103.83,-14.74,0.58,7.06,4.15,-0.96,12.35,9.22,1.71,-181.50,-25.76,1.02,5350.0,9360.0,0.0,31/12/2023,ONCO3
9,24.75,2.45,1.03,19.08,-186.23,0.63,7.04,6.22,-0.98,11.01,8.44,1.61,29.85,-291.40,0.99,5430.0,8490.0,0.0,30/09/2023,ONCO3
10,42.38,2.76,1.22,78.47,-24.74,0.72,8.56,5.58,-1.18,12.86,9.89,1.84,117.84,-37.15,1.08,6150.0,9240.0,0.0,30/06/2023,ONCO3
11,55.81,2.52,1.12,-14.73,-7.95,0.62,8.41,4.44,-1.00,14.07,10.58,1.87,-24.65,-13.30,1.03,5100.0,8540.0,0.0,31/03/2023,ONCO3
12,72.33,1.58,0.82,-12.32,-5.85,0.41,7.11,3.55,-0.65,13.93,10.15,1.60,-24.14,-11.47,0.80,3350.0,6560.0,0.0,31/12/2022,ONCO3
13,-384.50,1.83,1.01,-9.74,-5.06,0.51,10.42,5.97,-0.79,18.56,12.58,1.80,-17.34,-9.01,0.90,3680.0,6550.0,0.0,30/09/2022,ONCO3
14,29.88,1.74,0.99,-9.66,-5.40,0.49,7.49,2.67,-0.91,12.18,9.04,1.61,-15.71,-8.79,0.79,3130.0,5090.0,0.0,30/06/2022,ONCO3
15,-51.00,1.88,1.19,-18.60,-8.57,0.55,17.68,2.72,-1.08,27.42,16.23,1.84,-28.84,-13.28,0.85,3440.0,5330.0,0.0,31/03/2022,ONCO3
16,-115.23,2.91,2.00,-582.18,-27.33,0.90,30.50,3.22,-2.16,41.18,23.99,2.70,-786.16,-36.91,1.21,5400.0,7300.0,0.0,31/12/2021,ONCO3
17,-23.24,2.75,1.90,-78.43,-21.08,0.96,126.84,3.11,-2.79,121.41,28.04,1.82,-75.07,-20.18,0.92,4760.0,4560.0,0.0,30/09/2021,ONCO3
18,-21.44,-136.60,3.06,-91.26,-33.34,2.31,-69.42,49.76,-2.38,-81.13,421.47,3.58,-106.66,-38.96,2.70,7200.0,8420.0,0.0,30/06/2021,ONCO3
19,-0.55,0.19,0.04,0.67,-4.58,0.02,1.12,0.15,-0.03,14.43,5.54,0.46,8.65,-59.30,0.30,77.41,1000.0,0.0,31/03/2021,ONCO3
20,-0.48,0.19,0.04,0.79,-0.72,0.02,3.95,0.19,-0.03,49.37,7.66,0.48,9.93,-9.03,0.29,77.41,968.36,0.0,31/12/2020,ONCO3
0,-1.38,0.70,0.10,1.34,2.04,0.10,-9.49,-0.92,-0.11,-23.13,4.75,0.24,3.26,4.96,0.25,1870.0,4560.0,0.0,16/12/2025,PCAR3
