,capex_tres_meses,fluxo_caixa_livre_tres_meses,capex_doze_meses,fluxo_caixa_livre_doze_meses,datas,tic
9,-254.76,421.77,-933.95,864.33,30/06/2022,RADL3
10,-188.24,-346.44,-909.63,315.72,31/03/2022,RADL3
11,-251.69,572.62,-854.79,695.76,31/12/2021,RADL3
12,-239.26,216.38,-799.48,746.09,30/09/2021,RADL3
13,-230.44,-126.85,-746.15,991.15,30/06/2021,RADL3
14,-133.4,33.6,-626.12,723.21,31/03/2021,RADL3
15,-196.39,622.96,-669.77,807.47,31/12/2020,RADL3
16,-185.94,461.44,-279.99,652.55,30/09/2020,RADL3
17,-110.4,-394.79,-237.4,73.67,30/06/2020,RADL3
18,-177.05,117.86,-289.06,679.84,31/03/2020,RADL3
19,193.4,468.04,-286.43,462.69,31/12/2019,RADL3
20,-143.35,-117.44,-700.73,103.9,30/09/2019,RADL3
21,-162.06,211.38,-749.11,235.88,30/06/2019,RADL3
22,-174.42,-99.3,-753.15,-45.54,31/03/2019,RADL3
23,-220.91,109.25,-702.97,-20.1,31/12/2018,RADL3
24,-191.73,14.54,-641.52,-71.33,30/09/2018,RADL3
25,-166.09,-70.04,-641.22,32.56,30/06/2018,RADL3
26,-124.24,-73.86,-628.34,63.14,31/03/2018,RADL3
27,-159.45,58.03,-639.18,-10.34,31/12/2017,RADL3
28,-191.43,118.44,-614.41,-12.96,30/09/2017,RADL3
29,-153.21,-39.46,-566.63,36.28,30/06/2017,RADL3
30,-135.08,-147.34,-525.21,71.81,31/03/2017,RADL3
31,-134.68,55.41,-489.06,66.47,31/12/2016,RADL3
32,-143.65,167.68,-737.42,129.72,30/09/2016,RADL3
33,-111.8,-3.94,-593.77,-37.96,30/06/2016,RADL3
34,-98.93,-152.67,-481.97,-34.02,31/03/2016,RADL3
35,-207.78,128.96,-383.04,118.65,31/12/2015,RADL3
36,-98.53,74.42,-327.81,202.56,30/09/2015,RADL3
37,-86.26,42.14,-293.87,162.84,30/06/2015,RADL3
38,-59.41,-16.33,-277.93,183.77,31/03/2015,RADL3
39,-83.6,102.33,-270.97,88.96,31/12/2014,RADL3
40,-64.59,34.71,-248.92,65.87,30/09/2014,RADL3
41,-70.32,63.07,-247.7,93.18,30/06/2014,RADL3
42,-52.46,-111.14,-237.32,3.04,31/03/2014,RADL3
43,-61.55,79.24,-236.81,68.93,31/12/2013,RADL3
44,-63.38,62.02,-288.32,-79.27,30/09/2013,RADL3
45,-59.94,-27.07,-281.5,-28.86,30/06/2013,RADL3
46,-51.95,-45.25,-271.37,-37.28,31/03/2013,RADL3
47,-113.05,-68.96,-257.96,-152.63,31/12/2012,RADL3
48,-56.57,112.42,-228.12,-138.26,30/09/2012,RADL3
49,-49.8,-35.49,-171.55,-250.68,30/06/2012,RADL3
50,-38.54,-160.59,-121.75,-215.19,31/03/2012,RADL3
51,,,-83.21,-54.59,31/12/2011,RADL3
52,-15.4,17.57,-62.7,-63.14,30/09/2011,RADL3
53,-12.99,2.23,-92.02,-76.65,30/06/2011,RADL3
54,-9.5,-56.28,-92.37,-70.52,31/03/2011,RADL3
0,-1470.0,734.25,-4830.0,2200.0,30/09/2024,RAIL3
1,-1180.0,1140.0,-4210.0,2380.0,30/06/2024,RAIL3
2,-967.11,443.58,-3730.0,2200.0,31/03/2024,RAIL3
3,-1220.0,-116.5,-3690.0,1760.0,31/12/2023,RAIL3
4,-848.0,908.63,-3210.0,2050.0,30/09/2023,RAIL3
5,-692.75,960.06,-2970.0,2070.0,30/06/2023,RAIL3
6,-927.86,8.93,-2950.0,1790.0,31/03/2023,RAIL3
7,-740.47,176.11,-2720.0,2110.0,31/12/2022,RAIL3
8,-606.93,920.33,-2680.0,2070.0,30/09/2022,RAIL3
9,-678.35,687.78,-2850.0,1180.0,30/06/2022,RAIL3
10,-692.0,329.03,-3210.0,723.7,31/03/2022,RAIL3
11,-700.86,133.22,-3450.0,-113.39,31/12/2021,RAIL3
12,-774.46,30.0,-3750.0,-554.66,30/09/2021,RAIL3
13,-1040.0,231.44,-3670.0,-60.05,30/06/2021,RAIL3
14,-936.82,-508.05,-3350.0,-45.28,31/03/2021,RAIL3
15,-997.34,-308.04,-2980.0,-72.94,31/12/2020,RAIL3
16,-698.56,524.61,-2550.0,649.21,30/09/2020,RAIL3
17,-722.22,246.21,-2250.0,930.15,30/06/2020,RAIL3
18,-561.09,-535.72,-1960.0,1070.0,31/03/2020,RAIL3
19,-565.06,414.11,-1940.0,1580.0,31/12/2019,RAIL3
20,-396.67,805.55,-1800.0,1440.0,30/09/2019,RAIL3
21,-438.73,382.82,-1940.0,1080.0,30/06/2019,RAIL3
22,-542.61,-20.74,-2060.0,868.38,31/03/2019,RAIL3
23,-420.37,273.61,-2000.0,707.97,31/12/2018,RAIL3
24,-536.52,448.37,-2200.0,393.85,30/09/2018,RAIL3
25,-556.12,167.14,-2140.0,189.76,30/06/2018,RAIL3
26,-483.74,-181.15,-2060.0,10.17,31/03/2018,RAIL3
27,-621.56,-40.51,-2050.0,265.86,31/12/2017,RAIL3
28,-473.77,244.28,-1820.0,-171.23,30/09/2017,RAIL3
29,-478.18,-12.45,-1720.0,-170.81,30/06/2017,RAIL3
30,-471.88,74.54,-1700.0,-271.99,31/03/2017,RAIL3
31,-396.14,-477.6,-1480.0,-267.13,31/12/2016,RAIL3
32,-374.16,244.7,-1510.0,78.92,30/09/2016,RAIL3
33,-462.26,-113.63,-1380.0,9.56,30/06/2016,RAIL3
34,-247.32,79.4,-1150.0,383.37,31/03/2016,RAIL3
35,-428.36,-131.55,-1160.0,180.84,31/12/2015,RAIL3
36,-246.08,175.34,-902.04,-946.8,30/09/2015,RAIL3
37,-230.4,242.86,-1080.0,-795.27,30/06/2015,RAIL3
38,-253.78,-105.81,-1120.0,-712.28,31/03/2015,RAIL3
39,-304.46,-796.34,-1230.0,-847.09,31/12/2014,RAIL3
40,-293.53,247.6,-1160.0,80.26,30/09/2014,RAIL3
41,-287.28,168.42,-1070.0,-66.04,30/06/2014,RAIL3
42,-339.78,-466.77,-1000.0,-380.96,31/03/2014,RAIL3
43,-226.78,139.23,-925.09,-48.53,31/12/2013,RAIL3
44,-218.64,93.08,-908.34,-168.55,30/09/2013,RAIL3
45,-209.4,-129.87,-851.11,-212.18,30/06/2013,RAIL3
46,-270.27,-150.97,-863.46,-16.97,31/03/2013,RAIL3
47,-175.04,88.48,-893.99,-232.86,31/12/2012,RAIL3
48,-171.15,47.27,-970.22,-411.46,30/09/2012,RAIL3
49,-246.99,-1.74,-1020.0,-498.93,30/06/2012,RAIL3
50,-300.81,-366.87,-982.9,-398.81,31/03/2012,RAIL3
51,-251.27,-94.21,-943.29,-245.41,31/12/2011,RAIL3
52,-207.47,-18.39,-882.52,-202.53,30/09/2011,RAIL3
53,-233.91,70.4,-891.88,-281.79,30/06/2011,RAIL3
54,-250.64,-203.2,-897.66,-418.19,31/03/2011,RAIL3
0,-1610.0,-1420.0,-9850.0,6370.0,30/09/2024,RAIZ4
1,-1550.0,-9400.0,-9880.0,8880.0,30/06/2024,RAIZ4
2,-4450.0,14570.0,-9820.0,11610.0,31/03/2024,RAIZ4
3,-2250.0,2610.0,-9150.0,7230.0,31/12/2023,RAIZ4
4,-1640.0,1090.0,-9100.0,6800.0,30/09/2023,RAIZ4
5,-1490.0,-6680.0,-8710.0,4200.0,30/06/2023,RAIZ4
6,-3780.0,10200.0,-8560.0,4500.0,31/03/2023,RAIZ4
7,-2200.0,2180.0,-7340.0,2300.0,31/12/2022,RAIZ4
8,-1240.0,-1500.0,-6680.0,2060.0,30/09/2022,RAIZ4
9,-1330.0,-6370.0,-6070.0,2100.0,30/06/2022,RAIZ4
10,-2560.0,7990.0,-4980.0,8930.0,31/03/2022,RAIZ4
11,-1550.0,1950.0,-2570.0,2210.0,31/12/2021,RAIZ4
12,-628.36,-1470.0,-1100.0,942.7,30/09/2021,RAIZ4
13,-250.47,457.73,-540.08,3870.0,30/06/2021,RAIZ4
14,-145.02,1270.0,-391.87,2340.0,31/03/2021,RAIZ4
15,-73.61,682.77,-321.74,2250.0,31/12/2020,RAIZ4
16,-70.99,1460.0,-369.95,2870.0,30/09/2020,RAIZ4
17,-102.25,-1070.0,-474.88,1600.0,30/06/2020,RAIZ4
18,,,-523.02,2930.0,31/03/2020,RAIZ4
0,-60.9,1950.0,-321.83,-3050.0,30/09/2024,RENT3
1,-78.36,-34.4,-319.01,-7110.0,30/06/2024,RENT3
2,-78.36,-34.4,-319.01,-7110.0,31/03/2024,RENT3
3,-106.61,-2130.0,-281.45,-10190.0,31/12/2023,RENT3
4,-58.08,-2420.0,-286.11,-14690.0,30/09/2023,RENT3
5,-67.71,-4610.0,-314.55,-12560.0,30/06/2023,RENT3
6,-49.05,-1030.0,-272.82,-9090.0,31/03/2023,RENT3
7,-111.27,-6630.0,-247.64,-9340.0,31/12/2022,RENT3
8,-86.53,-294.47,-170.34,-4380.0,30/09/2022,RENT3
9,-25.98,-1140.0,-128.01,-3410.0,30/06/2022,RENT3
10,-23.87,-1280.0,-128.2,-4320.0,31/03/2022,RENT3
11,-33.96,-1660.0,-139.11,-3510.0,31/12/2021,RENT3
12,-44.2,674.91,-153.84,-1440.0,30/09/2021,RENT3
13,-26.17,-2050.0,-121.89,-1880.0,30/06/2021,RENT3
14,-34.78,-469.01,-105.77,490.38,31/03/2021,RENT3
15,-48.69,401.99,-98.76,384.55,31/12/2020,RENT3
16,-12.26,235.19,-75.86,-1060.0,30/09/2020,RENT3
17,-10.05,322.21,-79.05,-2060.0,30/06/2020,RENT3
18,-27.77,-574.83,-74.8,-3090.0,31/03/2020,RENT3
19,-25.79,-1050.0,-53.39,-2950.0,31/12/2019,RENT3
20,-15.45,-765.78,-37.57,-1930.0,30/09/2019,RENT3
21,-5.8,-711.76,-28.17,-1030.0,30/06/2019,RENT3
22,-6.36,-426.17,-34.74,-1000.0,31/03/2019,RENT3
23,-9.97,-30.86,-33.86,-101.28,31/12/2018,RENT3
24,-6.05,139.16,-41.75,-1990.0,30/09/2018,RENT3
25,-12.36,-683.35,-80.76,-2800.0,30/06/2018,RENT3
26,-5.48,473.77,-137.08,-2220.0,31/03/2018,RENT3
27,-17.86,-1920.0,-167.78,-2610.0,31/12/2017,RENT3
28,-45.05,-666.72,-195.0,-843.58,30/09/2017,RENT3
29,-68.69,-103.72,-184.82,-402.43,30/06/2017,RENT3
30,-36.17,81.16,-146.61,-375.07,31/03/2017,RENT3
31,-45.09,-154.31,-117.8,-344.59,31/12/2016,RENT3
32,-34.88,-225.56,-114.93,-309.13,30/09/2016,RENT3
33,-30.48,-76.36,-122.08,-59.4,30/06/2016,RENT3
34,-7.36,111.65,-114.94,-1.61,31/03/2016,RENT3
35,-42.22,-118.85,-135.36,-138.76,31/12/2015,RENT3
36,-42.02,24.17,-123.1,5.7,30/09/2015,RENT3
37,-23.34,-18.57,-97.11,66.45,30/06/2015,RENT3
38,-27.78,-25.5,-88.43,-9.02,31/03/2015,RENT3
39,-29.96,25.61,-67.65,185.74,31/12/2014,RENT3
40,-16.03,84.92,-45.4,326.24,30/09/2014,RENT3
41,-14.67,-94.04,-34.21,268.99,30/06/2014,RENT3
42,-7.0,169.26,-25.96,386.75,31/03/2014,RENT3
43,-7.71,166.11,-24.4,297.22,31/12/2013,RENT3
44,-4.84,27.67,-26.63,208.06,30/09/2013,RENT3
45,-6.42,23.72,-37.89,166.99,30/06/2013,RENT3
46,-5.44,79.72,-48.78,307.92,31/03/2013,RENT3
47,-9.94,76.94,-57.28,224.24,31/12/2012,RENT3
48,-16.1,-13.4,-62.5,175.52,30/09/2012,RENT3
49,-17.31,164.65,-57.98,254.66,30/06/2012,RENT3
50,-13.93,-3.97,-51.73,17.61,31/03/2012,RENT3
51,-15.17,28.23,-49.22,5.04,31/12/2011,RENT3
52,-11.58,65.74,-51.62,-117.16,30/09/2011,RENT3
53,-11.06,-72.4,-58.15,-251.05,30/06/2011,RENT3
54,-11.42,-16.53,-52.23,-202.72,31/03/2011,RENT3
0,-26.23,1540.0,-121.74,6330.0,30/09/2024,SBSP3
1,-20.6,1750.0,-183.76,7840.0,30/06/2024,SBSP3
2,-20.6,1750.0,-183.76,7840.0,31/03/2024,SBSP3
3,-59.01,1650.0,-147.25,4710.0,31/12/2023,SBSP3
4,-88.24,3060.0,-88.24,5390.0,30/09/2023,SBSP3
5,-9.33,1110.0,-91.15,3630.0,30/06/2023,SBSP3
6,-30.95,364.35,-96.06,3650.0,31/03/2023,SBSP3
7,-33.2,1370.0,-73.67,3890.0,31/12/2022,SBSP3
8,-17.67,787.63,-63.39,3170.0,30/09/2022,SBSP3
9,-14.23,1130.0,-60.21,3640.0,30/06/2022,SBSP3
10,-8.57,608.28,-50.51,3440.0,31/03/2022,SBSP3
11,-22.92,642.99,-50.28,3860.0,31/12/2021,SBSP3
12,-14.49,1260.0,-43.99,4290.0,30/09/2021,SBSP3
13,-4.54,923.98,-34.61,4040.0,30/06/2021,SBSP3
14,-8.34,1040.0,-41.16,4790.0,31/03/2021,SBSP3
15,-16.63,1070.0,-42.41,4940.0,31/12/2020,SBSP3
16,-5.12,1010.0,-47.76,5010.0,30/09/2020,SBSP3
17,-11.08,1670.0,-70.21,5170.0,30/06/2020,SBSP3
18,-9.59,1180.0,-68.95,4730.0,31/03/2020,SBSP3
19,-21.97,1150.0,-78.16,4120.0,31/12/2019,SBSP3
20,-27.57,1160.0,-75.66,3700.0,30/09/2019,SBSP3
21,-9.82,1240.0,-58.56,3670.0,30/06/2019,SBSP3
22,-18.8,571.04,-58.52,3710.0,31/03/2019,SBSP3
23,-19.47,735.43,-42.51,3800.0,31/12/2018,SBSP3
24,-10.47,1120.0,-29.52,4019.9999999999995,30/09/2018,SBSP3
25,-9.79,1280.0,-20.63,3750.0,30/06/2018,SBSP3
26,-2.79,659.23,-11.11,3190.0,31/03/2018,SBSP3
27,-6.48,956.21,-18.92,3280.0,31/12/2017,SBSP3
28,-1.58,850.58,-16.76,3300.0,30/09/2017,SBSP3
29,,723.16,-19.54,3100.0,30/06/2017,SBSP3
30,-10.6,753.01,-25.33,3010.0,31/03/2017,SBSP3
31,-4.32,970.44,-27.63,2980.0,31/12/2016,SBSP3
32,-4.36,649.43,-56.21,2760.0,30/09/2016,SBSP3
33,-6.04,636.36,-58.96,3020.0,30/06/2016,SBSP3
34,-12.91,719.74,-59.3,2840.0,31/03/2016,SBSP3
35,-32.89,755.5,-54.79,2590.0,31/12/2015,SBSP3
36,-7.12,910.73,-26.32,2300.0,30/09/2015,SBSP3
37,-6.38,452.3,-52.1,2090.0,30/06/2015,SBSP3
38,-8.4,468.08,-90.38,2060.0,31/03/2015,SBSP3
39,-4.42,468.9,-89.45,2390.0,31/12/2014,SBSP3
40,-32.9,696.13,-104.21,2520.0,30/09/2014,SBSP3
41,-44.66,426.39,-74.93,2580.0,30/06/2014,SBSP3
42,-7.47,799.39,-33.88,2910.0,31/03/2014,SBSP3
43,-19.18,600.02,-30.74,2750.0,31/12/2013,SBSP3
44,-3.61,749.51,-16.63,2640.0,30/09/2013,SBSP3
45,-3.61,757.92,-16.13,2440.0,30/06/2013,SBSP3
46,-4.33,638.99,-14.63,2550.0,31/03/2013,SBSP3
47,39.15,503.98,,2340.0,31/12/2012,SBSP3
48,-9.11,556.01,54.85,2740.0,30/09/2012,SBSP3
49,-10.98,867.52,11.11,2720.0,30/06/2012,SBSP3
50,-19.06,408.71,-4.16,2630.0,31/03/2012,SBSP3
51,94.01,910.51,,2720.0,31/12/2011,SBSP3
52,-52.85,532.82,-94.01,2290.0,30/09/2011,SBSP3
53,-26.26,775.35,-41.16,2250.0,30/06/2011,SBSP3
54,-14.9,498.38,-14.9,2009.9999999999998,31/03/2011,SBSP3
0,-332.8,202.32,-761.7,761.3,30/09/2024,SLCE3
1,-274.17,-196.36,-550.7,1110.0,30/06/2024,SLCE3
2,-105.85,-123.56,-381.93,1450.0,31/03/2024,SLCE3
3,-48.88,878.9,-515.12,1340.0,31/12/2023,SLCE3
4,-121.8,547.72,-470.31,1260.0,30/09/2023,SLCE3
5,-105.4,144.69,-431.13,1080.0,30/06/2023,SLCE3
6,-239.04,-233.6,-478.36,842.45,31/03/2023,SLCE3
7,-4.07,805.6,-449.04,1540.0,31/12/2022,SLCE3
8,-82.63,364.74,-561.73,823.83,30/09/2022,SLCE3
9,-152.62,-94.29,-568.1,634.81,30/06/2022,SLCE3
10,-209.73,466.68,-517.11,666.42,31/03/2022,SLCE3
11,-116.75,86.69,-400.4,34.69,31/12/2021,SLCE3
12,-89.0,175.73,-307.58,481.8,30/09/2021,SLCE3
13,-101.63,-62.68,-265.56,642.11,30/06/2021,SLCE3
14,-93.01,-165.05,-200.57,876.43,31/03/2021,SLCE3
15,-23.94,533.8,-190.13,594.73,31/12/2020,SLCE3
16,-46.98,336.04,-200.0,490.64,30/09/2020,SLCE3
17,-36.64,171.64,-187.0,349.82,30/06/2020,SLCE3
18,-82.57,-446.74,-199.82,50.55,31/03/2020,SLCE3
19,-33.81,429.71,-235.18,296.99,31/12/2019,SLCE3
20,-33.98,195.22,-279.2,-6.52,30/09/2019,SLCE3
21,-49.46,-127.63,-355.46,-275.2,30/06/2019,SLCE3
22,-117.93,-200.31,-336.11,-108.08,31/03/2019,SLCE3
23,-77.84,126.2,-248.17,159.34,31/12/2018,SLCE3
24,-110.24,-73.47,-254.21,213.28,30/09/2018,SLCE3
25,-30.11,39.5,-201.52,528.75,30/06/2018,SLCE3
26,-29.99,67.11,-197.93,318.39,31/03/2018,SLCE3
27,-83.88,180.14,-177.74,193.88,31/12/2017,SLCE3
28,-57.55,242.0,-140.97,413.25,30/09/2017,SLCE3
29,-26.52,-170.86,-109.71,109.31,30/06/2017,SLCE3
30,-9.79,-57.4,-100.96,206.84,31/03/2017,SLCE3
31,-47.11,399.51,-95.01,210.64,31/12/2016,SLCE3
32,-26.29,-61.94,-65.78,-30.72,30/09/2016,SLCE3
33,-17.76,-73.34,-113.12,100.99,30/06/2016,SLCE3
34,-3.84,-53.59,-127.86,72.01,31/03/2016,SLCE3
35,-17.89,158.15,-141.44,133.4,31/12/2015,SLCE3
36,-73.63,69.77,-157.68,-90.13,30/09/2015,SLCE3
37,-32.5,-102.32,-156.37,-208.37,30/06/2015,SLCE3
38,-17.42,7.79,-177.8,-94.58,31/03/2015,SLCE3
39,-34.13,-65.37,-181.07,-105.44,31/12/2014,SLCE3
40,-72.32,-48.47,-246.69,-243.26,30/09/2014,SLCE3
41,-53.93,11.47,-234.51,-292.23,30/06/2014,SLCE3
42,-20.69,-3.07,-242.47,-407.8,31/03/2014,SLCE3
43,-99.74,-203.19,-242.02,-305.16,31/12/2013,SLCE3
44,-60.14,-97.44,-167.77,-70.25,30/09/2013,SLCE3
45,-61.89,-104.11,-159.98,10.22,30/06/2013,SLCE3
46,-20.25,99.58,-147.46,-63.16,31/03/2013,SLCE3
47,-25.49,-14.2,-158.6,-129.94,31/12/2012,SLCE3
48,-52.35,-10.49,-378.06,-104.61,30/09/2012,SLCE3
49,-49.37,-138.89,-426.34,-136.06,30/06/2012,SLCE3
50,-31.39,33.64,-420.29,-80.05,31/03/2012,SLCE3
51,-244.95,11.13,-414.88,-91.72,31/12/2011,SLCE3
52,-100.63,-41.94,-216.63,-56.34,30/09/2011,SLCE3
53,-43.32,-82.88,-221.48,-37.48,30/06/2011,SLCE3
54,-25.98,21.98,-198.25,66.26,31/03/2011,SLCE3
0,-451.72,-20.58,-1710.0,-348.84,30/09/2024,SMFT3
1,-367.13,-10.07,-1580.0,-312.24,30/06/2024,SMFT3
2,-345.52,-97.24,-1440.0,-268.21,31/03/2024,SMFT3
3,-541.63,-220.94,-1330.0,-16.42,31/12/2023,SMFT3
4,-324.05,16.01,-1090.0,55.8,30/09/2023,SMFT3
5,-228.01,33.96,-965.74,22.96,30/06/2023,SMFT3
6,-233.01,154.55,-1020.0,-217.2,31/03/2023,SMFT3
7,-304.26,-148.72,-1000.0,-469.78,31/12/2022,SMFT3
8,-200.46,-16.83,-1020.0,-617.22,30/09/2022,SMFT3
9,-279.3,-206.19,-888.92,-661.21,30/06/2022,SMFT3
10,-219.59,-98.03,-662.98,-492.11,31/03/2022,SMFT3
11,-312.77,-292.26,-497.65,-464.12,31/12/2021,SMFT3
12,-74.08,-61.53,-151.04,-187.55,30/09/2021,SMFT3
13,-55.28,-39.03,-309.29,-380.19,30/06/2021,SMFT3
14,-55.52,-71.3,-302.17,-578.29,31/03/2021,SMFT3
15,33.84,-15.69,-487.79,-644.06,31/12/2020,SMFT3
16,-232.33,-254.17,-851.54,-652.56,30/09/2020,SMFT3
17,-48.16,-237.13,-851.52,-690.49,30/06/2020,SMFT3
18,-241.14,-137.07,-963.22,-486.77,31/03/2020,SMFT3
19,-329.9,-24.2,-879.32,-377.08,31/12/2019,SMFT3
20,-392.17,-325.5,-700.72,-441.06,30/09/2019,SMFT3
21,,,,,30/06/2019,SMFT3
22,-157.24,-27.38,-596.13,-332.36,31/03/2019,SMFT3
23,-151.3,-88.18,-515.06,-383.53,31/12/2018,SMFT3
24,-165.21,-117.78,-420.07,-311.87,30/09/2018,SMFT3
25,-126.83,-103.48,-347.37,-247.02,30/06/2018,SMFT3
26,-71.72,-74.1,-297.21,-188.03,31/03/2018,SMFT3
27,-56.31,-16.52,-269.71,-142.98,31/12/2017,SMFT3
28,-89.68,-52.92,-247.08,-121.72,30/09/2017,SMFT3
29,-79.5,-44.5,-178.75,-85.12,30/06/2017,SMFT3
30,-44.22,-29.05,-121.14,-46.69,31/03/2017,SMFT3
31,,,-112.37,-28.27,31/12/2016,SMFT3
0,-113.56,205.99,-1130.0,2720.0,30/09/2024,SMTO3
1,-242.44,122.89,-1090.0,2570.0,30/06/2024,SMTO3
2,-577.5,2230.0,-985.16,2780.0,31/03/2024,SMTO3
3,-194.58,164.31,-849.36,1470.0,31/12/2023,SMTO3
4,235.02,367.94,-942.61,2160.0,30/09/2023,SMTO3
5,-448.1,8.99,-1070.0,1810.0,30/06/2023,SMTO3
6,576.3,1950.0,-1190.0,1800.0,31/03/2023,SMTO3
7,-653.87,484.96,-1410.0,1420.0,31/12/2022,SMTO3
8,-543.07,-630.87,-1450.0,1540.0,30/09/2022,SMTO3
9,-571.06,-5.92,-1380.0,2009.9999999999998,30/06/2022,SMTO3
10,356.35,1570.0,-1260.0,2180.0,31/03/2022,SMTO3
11,-692.72,600.46,-1310.0,1870.0,31/12/2021,SMTO3
12,-477.08,-160.79,-1030.0,1310.0,30/09/2021,SMTO3
13,-451.12,170.44,-803.86,1820.0,30/06/2021,SMTO3
14,315.34,1260.0,-574.56,1700.0,31/03/2021,SMTO3
15,-421.81,39.64,-535.97,1990.0,31/12/2020,SMTO3
16,-246.26,343.25,-498.59,2130.0,30/09/2020,SMTO3
17,-221.83,52.8,-510.57,1580.0,30/06/2020,SMTO3
18,-264.41,937.06,-523.0,1430.0,31/03/2020,SMTO3
19,-157.57,401.71,-542.33,1390.0,31/12/2019,SMTO3
20,133.25,188.6,-549.01,1130.0,30/09/2019,SMTO3
21,-234.26,-93.49,-545.83,1100.0,30/06/2019,SMTO3
22,-283.75,894.94,-521.89,1160.0,31/03/2019,SMTO3
23,-164.25,139.38,-1190.0,331.95,31/12/2018,SMTO3
24,-30.05,-7.89,-1160.0,298.11,30/09/2018,SMTO3
25,-43.84,132.64,-1160.0,396.62,30/06/2018,SMTO3
26,-447.41,574.48,-1160.0,345.9,31/03/2018,SMTO3
27,-321.57,-82.43,-1030.0,164.85,31/12/2017,SMTO3
28,-347.09,-228.07,-951.81,151.72,30/09/2017,SMTO3
29,-43.19,81.92,-883.06,246.31,30/06/2017,SMTO3
30,-315.51,393.42,-869.5,79.82,31/03/2017,SMTO3
31,-246.02,-95.55,-386.14,383.36,31/12/2016,SMTO3
32,-278.35,-133.49,-312.16,393.09,30/09/2016,SMTO3
33,-29.63,-84.56,-265.66,455.43,30/06/2016,SMTO3
34,-157.73,371.37,-267.15,482.49,31/03/2016,SMTO3
35,-56.67,29.55,-253.52,627.6,31/12/2015,SMTO3
36,-21.64,139.07,-280.35,563.3,30/09/2015,SMTO3
37,-31.12,-57.5,-281.75,446.02,30/06/2015,SMTO3
38,-144.1,516.48,-281.97,524.88,31/03/2015,SMTO3
39,-83.49,-34.74,-262.09,67.75,31/12/2014,SMTO3
40,-23.04,21.79,-237.9,66.86,30/09/2014,SMTO3
41,-31.33,21.36,-232.76,154.9,30/06/2014,SMTO3
42,-124.23,87.02,-258.7,214.72,31/03/2014,SMTO3
43,-59.3,-34.43,-300.56,312.84,31/12/2013,SMTO3
44,-17.9,73.28,-266.28,331.75,30/09/2013,SMTO3
45,-57.27,88.85,-303.26,315.88,30/06/2013,SMTO3
46,-126.57,207.73,-286.0,208.61,31/03/2013,SMTO3
47,-43.42,-14.12,-281.15,58.39,31/12/2012,SMTO3
48,-62.98,55.74,-320.5,132.66,30/09/2012,SMTO3
49,-53.04,-40.73,-313.2,68.52,30/06/2012,SMTO3
50,-119.82,57.01,-304.67,163.6,31/03/2012,SMTO3
51,-83.47,60.23,-277.77,251.36,31/12/2011,SMTO3
52,-55.9,-2.04,-263.71,276.32,30/09/2011,SMTO3
53,-45.47,48.4,-264.75,281.34,30/06/2011,SMTO3
54,-93.24,358.05,-223.1,252.9,31/03/2011,SMTO3
0,-2130.0,3150.0,-9870.0,9090.0,30/09/2024,SUZB3
1,-2410.0,3660.0,-10770.0,5400.0,30/06/2024,SUZB3
2,-2530.0,524.68,-11600.0,4480.0,31/03/2024,SUZB3
3,-2810.0,1750.0,-11490.0,5820.0,31/12/2023,SUZB3
4,-3020.0,-531.56,-11240.0,7500.0,30/09/2023,SUZB3
5,-3240.0,2730.0,-11900.0,9940.0,30/06/2023,SUZB3
6,-2420.0,1870.0,-10360.0,10990.0,31/03/2023,SUZB3
7,-2560.0,3430.0,-9540.0,12100.0,31/12/2022,SUZB3
8,-3680.0,1910.0,-7840.0,12470.0,30/09/2022,SUZB3
9,-1690.0,3780.0,-4630.0,15060.0,30/06/2022,SUZB3
10,-1610.0,2990.0,-3250.0,15930.0,31/03/2022,SUZB3
11,-860.91,3800.0,-739.33,16900.0,31/12/2021,SUZB3
12,-468.85,4500.0,-601.19,16590.0,30/09/2021,SUZB3
13,854.4,5820.0,-415.6,15050.0,30/06/2021,SUZB3
14,-263.98,2790.0,-1470.0,13230.0,31/03/2021,SUZB3
15,-722.76,3490.0,-1500.0,11620.0,31/12/2020,SUZB3
16,-283.26,2960.0,-1310.0,8830.0,30/09/2020,SUZB3
17,-197.81,4000.0,-1440.0,8340.0,30/06/2020,SUZB3
18,-299.43,1180.0,-1600.0,6720.0,31/03/2020,SUZB3
19,-379.61,844.29,-2000.0,5570.0,31/12/2019,SUZB3
20,-475.0,2710.0,-1970.0,5850.0,30/09/2019,SUZB3
21,-441.83,1980.0,-1790.0,3990.0,30/06/2019,SUZB3
22,-705.25,39.09,-1810.0,3180.0,31/03/2019,SUZB3
23,-351.79,1120.0,-1250.0,3920.0,31/12/2018,SUZB3
24,-292.33,853.25,-1150.0,3340.0,30/09/2018,SUZB3
25,-465.14,1180.0,-1090.0,3110.0,30/06/2018,SUZB3
26,-142.23,764.47,-849.15,2510.0,31/03/2018,SUZB3
27,-248.99,657.41,-859.88,2090.0,31/12/2017,SUZB3
28,-235.31,560.15,-1070.0,2050.0,30/09/2017,SUZB3
29,-222.61,524.87,-992.28,1900.0,30/06/2017,SUZB3
30,-152.96,347.68,-903.07,1780.0,31/03/2017,SUZB3
31,-454.15,621.14,-886.0,2120.0,31/12/2016,SUZB3
32,-162.56,407.46,-554.07,2160.0,30/09/2016,SUZB3
33,-133.4,403.11,-447.15,2210.0,30/06/2016,SUZB3
